CMDLINE c:\users\hinjeniero\appdata\local\programs\python\python37\python.exe .\main.py
MEM 0.636719 1561745719.2330
MEM 13.546875 1561745719.3395
MEM 21.398438 1561745719.4455
MEM 27.535156 1561745719.5515
MEM 34.671875 1561745719.6576
MEM 43.960938 1561745719.7646
MEM 47.187500 1561745719.8716
MEM 47.187500 1561745719.9786
MEM 47.187500 1561745720.0846
MEM 47.187500 1561745720.1906
MEM 47.187500 1561745720.2995
MEM 47.195312 1561745720.4076
MEM 47.566406 1561745720.5156
MEM 50.535156 1561745720.6226
MEM 55.027344 1561745720.7295
MEM 60.753906 1561745720.8398
MEM 65.253906 1561745720.9476
MEM 69.062500 1561745721.0548
MEM 73.089844 1561745721.1621
MEM 74.820312 1561745721.2701
MEM 76.113281 1561745721.3767
MEM 76.472656 1561745721.4834
MEM 81.882812 1561745721.5933
MEM 85.203125 1561745721.7004
MEM 98.035156 1561745721.8082
MEM 132.769531 1561745721.9182
MEM 141.062500 1561745722.0263
MEM 141.261719 1561745722.1331
MEM 144.425781 1561745722.2402
MEM 145.875000 1561745722.3485
MEM 145.277344 1561745722.4555
MEM 149.476562 1561745722.5618
MEM 151.164062 1561745722.6694
MEM 153.757812 1561745722.7774
MEM 157.488281 1561745722.8863
MEM 162.359375 1561745722.9943
MEM 163.445312 1561745723.1005
MEM 166.160156 1561745723.2075
MEM 167.808594 1561745723.3149
MEM 169.839844 1561745723.4228
MEM 171.855469 1561745723.5295
MEM 174.031250 1561745723.6365
MEM 177.031250 1561745723.7435
MEM 178.960938 1561745723.8534
MEM 190.378906 1561745723.9614
MEM 201.238281 1561745724.0704
MEM 194.390625 1561745724.1794
MEM 196.312500 1561745724.2863
MEM 196.984375 1561745724.3925
MEM 197.910156 1561745724.5006
MEM 199.898438 1561745724.6091
MEM 200.210938 1561745724.7164
MEM 202.000000 1561745724.8236
MEM 203.218750 1561745724.9305
MEM 203.542969 1561745725.0385
MEM 204.910156 1561745725.1475
MEM 205.531250 1561745725.2544
MEM 206.011719 1561745725.3614
MEM 206.484375 1561745725.4676
MEM 206.953125 1561745725.5745
MEM 206.960938 1561745725.6814
MEM 207.664062 1561745725.7896
MEM 207.679688 1561745725.8964
MEM 208.312500 1561745726.0024
MEM 209.207031 1561745726.1105
MEM 209.449219 1561745726.2184
MEM 210.882812 1561745726.3254
MEM 211.113281 1561745726.4319
MEM 219.343750 1561745726.5387
MEM 222.488281 1561745726.6456
MEM 213.511719 1561745726.7536
MEM 215.320312 1561745726.8614
MEM 222.550781 1561745726.9706
MEM 227.187500 1561745727.0786
MEM 229.667969 1561745727.1875
MEM 233.050781 1561745727.2956
MEM 234.898438 1561745727.4030
MEM 237.652344 1561745727.5115
MEM 239.769531 1561745727.6187
MEM 243.492188 1561745727.7270
MEM 246.781250 1561745727.8350
MEM 250.296875 1561745727.9414
MEM 252.011719 1561745728.0485
MEM 256.625000 1561745728.1564
MEM 258.347656 1561745728.2634
MEM 262.093750 1561745728.3706
MEM 264.421875 1561745728.4810
MEM 270.195312 1561745728.5876
MEM 276.304688 1561745728.6958
MEM 283.074219 1561745728.8024
MEM 286.628906 1561745728.9096
MEM 273.683594 1561745729.0195
MEM 264.136719 1561745729.1258
MEM 273.421875 1561745729.2325
MEM 275.027344 1561745729.3386
MEM 282.746094 1561745729.4446
MEM 290.765625 1561745729.5513
MEM 295.789062 1561745729.6588
MEM 301.945312 1561745729.7685
MEM 314.359375 1561745729.8766
MEM 323.664062 1561745729.9847
MEM 336.386719 1561745730.0947
MEM 350.464844 1561745730.2028
MEM 370.820312 1561745730.3111
MEM 368.445312 1561745730.4196
MEM 369.898438 1561745730.5256
MEM 370.882812 1561745730.6318
MEM 372.921875 1561745730.7395
MEM 373.898438 1561745730.8481
MEM 375.800781 1561745730.9543
MEM 377.398438 1561745731.0607
MEM 379.128906 1561745731.1685
MEM 380.937500 1561745731.2747
MEM 382.496094 1561745731.3807
MEM 384.437500 1561745731.4870
MEM 386.039062 1561745731.5939
MEM 387.152344 1561745731.7009
MEM 389.457031 1561745731.8065
MEM 391.554688 1561745731.9126
MEM 392.960938 1561745732.0187
MEM 394.746094 1561745732.1259
MEM 396.816406 1561745732.2319
MEM 369.339844 1561745732.3380
MEM 370.714844 1561745732.4448
MEM 379.339844 1561745732.5521
MEM 389.121094 1561745732.6586
MEM 395.773438 1561745732.7656
MEM 395.773438 1561745732.8707
MEM 395.773438 1561745732.9767
MEM 395.773438 1561745733.0848
MEM 395.773438 1561745733.1910
MEM 395.773438 1561745733.2983
MEM 395.773438 1561745733.4051
MEM 395.773438 1561745733.5144
MEM 395.777344 1561745733.6258
MEM 395.777344 1561745733.7330
MEM 395.777344 1561745733.8408
MEM 395.777344 1561745733.9469
MEM 395.839844 1561745734.0527
MEM 395.839844 1561745734.1597
MEM 395.839844 1561745734.2662
MEM 395.839844 1561745734.3732
MEM 395.839844 1561745734.4804
MEM 395.839844 1561745734.5861
MEM 395.839844 1561745734.6922
MEM 395.839844 1561745734.7987
MEM 395.839844 1561745734.9048
MEM 402.933594 1561745735.0109
MEM 412.757812 1561745735.1170
MEM 420.769531 1561745735.2245
MEM 420.769531 1561745735.3318
MEM 420.769531 1561745735.4387
MEM 420.769531 1561745735.5447
MEM 421.234375 1561745735.6507
MEM 421.234375 1561745735.7572
MEM 421.238281 1561745735.8638
MEM 421.238281 1561745735.9700
MEM 421.242188 1561745736.0776
MEM 421.242188 1561745736.1832
MEM 434.820312 1561745736.2897
MEM 440.644531 1561745736.3957
MEM 436.617188 1561745736.5033
MEM 439.753906 1561745736.6098
MEM 455.394531 1561745736.7161
MEM 465.960938 1561745736.8240
MEM 471.062500 1561745736.9311
MEM 480.632812 1561745737.0383
MEM 482.515625 1561745737.1451
MEM 484.070312 1561745737.2519
MEM 487.496094 1561745737.3598
MEM 488.464844 1561745737.4679
MEM 491.445312 1561745737.5746
MEM 496.074219 1561745737.6806
MEM 496.582031 1561745737.7906
MEM 499.679688 1561745737.8983
MEM 504.808594 1561745738.0063
MEM 506.750000 1561745738.1157
MEM 510.675781 1561745738.2237
MEM 513.664062 1561745738.3306
MEM 513.820312 1561745738.4377
MEM 514.027344 1561745738.5454
MEM 514.031250 1561745738.6526
MEM 514.093750 1561745738.7590
MEM 514.097656 1561745738.8669
MEM 514.218750 1561745738.9782
MEM 514.218750 1561745739.0867
MEM 514.218750 1561745739.1938
MEM 514.296875 1561745739.3004
MEM 514.441406 1561745739.4069
MEM 515.988281 1561745739.5137
MEM 540.382812 1561745739.6207
MEM 540.382812 1561745739.7295
MEM 556.886719 1561745739.8364
MEM 547.621094 1561745739.9433
MEM 549.128906 1561745740.0498
MEM 553.566406 1561745740.1563
MEM 557.000000 1561745740.2623
MEM 559.402344 1561745740.3702
MEM 566.703125 1561745740.4809
MEM 574.042969 1561745740.5872
MEM 589.125000 1561745740.6953
MEM 597.304688 1561745740.8018
MEM 607.574219 1561745740.9084
MEM 613.769531 1561745741.0153
MEM 615.511719 1561745741.1219
MEM 616.835938 1561745741.2305
MEM 618.351562 1561745741.3383
MEM 619.425781 1561745741.4444
MEM 622.566406 1561745741.5512
MEM 623.636719 1561745741.6584
MEM 623.984375 1561745741.7648
MEM 625.335938 1561745741.8730
MEM 628.093750 1561745741.9794
MEM 629.937500 1561745742.0860
MEM 630.000000 1561745742.1924
MEM 633.078125 1561745742.2990
MEM 633.132812 1561745742.4060
MEM 636.542969 1561745742.5130
MEM 637.636719 1561745742.6198
MEM 640.242188 1561745742.7275
MEM 641.445312 1561745742.8340
MEM 642.589844 1561745742.9425
MEM 644.988281 1561745743.0511
MEM 645.980469 1561745743.1592
MEM 649.160156 1561745743.2664
MEM 650.066406 1561745743.3759
MEM 653.558594 1561745743.4829
MEM 653.476562 1561745743.5897
MEM 655.964844 1561745743.6954
MEM 657.945312 1561745743.8029
MEM 659.621094 1561745743.9100
MEM 660.441406 1561745744.0169
MEM 660.347656 1561745744.1233
MEM 660.992188 1561745744.2300
MEM 663.839844 1561745744.3390
MEM 665.566406 1561745744.4455
MEM 667.312500 1561745744.5535
MEM 667.410156 1561745744.6598
MEM 670.632812 1561745744.7670
MEM 670.074219 1561745744.8731
MEM 671.617188 1561745744.9819
MEM 673.156250 1561745745.0891
MEM 673.085938 1561745745.1959
MEM 675.238281 1561745745.3020
MEM 676.207031 1561745745.4107
MEM 678.828125 1561745745.5199
MEM 679.921875 1561745745.6280
MEM 681.101562 1561745745.7356
MEM 682.484375 1561745745.8427
MEM 682.035156 1561745745.9503
MEM 685.093750 1561745746.0571
MEM 686.183594 1561745746.1653
MEM 687.355469 1561745746.2720
MEM 689.511719 1561745746.3792
MEM 689.988281 1561745746.4871
MEM 692.515625 1561745746.5941
MEM 694.285156 1561745746.7028
MEM 695.914062 1561745746.8109
MEM 696.933594 1561745746.9190
MEM 698.742188 1561745747.0258
MEM 700.453125 1561745747.1340
MEM 703.117188 1561745747.2431
MEM 704.187500 1561745747.3511
MEM 704.875000 1561745747.4619
MEM 707.359375 1561745747.5729
MEM 707.007812 1561745747.6813
MEM 711.714844 1561745747.7899
MEM 712.222656 1561745747.9003
MEM 713.992188 1561745748.0103
MEM 716.031250 1561745748.1183
MEM 716.867188 1561745748.2282
MEM 718.710938 1561745748.3351
MEM 719.238281 1561745748.4452
MEM 724.480469 1561745748.5523
MEM 724.480469 1561745748.6606
MEM 726.832031 1561745748.7680
MEM 726.738281 1561745748.8773
MEM 729.800781 1561745748.9856
MEM 733.347656 1561745749.0933
MEM 734.035156 1561745749.2010
MEM 737.042969 1561745749.3084
MEM 736.488281 1561745749.4301
MEM 740.191406 1561745749.5418
MEM 740.328125 1561745749.6522
MEM 741.179688 1561745749.7592
MEM 742.710938 1561745749.8684
MEM 744.929688 1561745749.9760
MEM 745.906250 1561745750.0820
MEM 749.398438 1561745750.1891
MEM 750.101562 1561745750.2953
MEM 754.289062 1561745750.4051
MEM 755.171875 1561745750.5131
MEM 769.160156 1561745750.6202
MEM 774.957031 1561745750.7281
MEM 776.621094 1561745750.8353
MEM 777.593750 1561745750.9429
MEM 780.136719 1561745751.0514
MEM 781.886719 1561745751.1606
MEM 784.796875 1561745751.2682
MEM 785.664062 1561745751.3777
MEM 789.628906 1561745751.4865
MEM 788.445312 1561745751.5974
MEM 791.867188 1561745751.7054
MEM 792.695312 1561745751.8120
MEM 796.843750 1561745751.9181
MEM 798.640625 1561745752.0251
MEM 797.367188 1561745752.1343
MEM 800.773438 1561745752.2425
MEM 800.886719 1561745752.3502
MEM 805.082031 1561745752.4581
MEM 805.792969 1561745752.5652
MEM 808.433594 1561745752.6749
MEM 810.023438 1561745752.7853
MEM 811.910156 1561745752.8952
MEM 812.851562 1561745753.0027
MEM 814.574219 1561745753.1095
MEM 818.191406 1561745753.2180
MEM 820.023438 1561745753.3252
MEM 820.835938 1561745753.4332
MEM 822.707031 1561745753.5395
MEM 825.238281 1561745753.6472
MEM 826.972656 1561745753.7562
MEM 849.199219 1561745753.8652
MEM 868.363281 1561745753.9724
MEM 869.925781 1561745754.0804
MEM 897.714844 1561745754.1886
MEM 929.113281 1561745754.2973
MEM 932.035156 1561745754.4051
MEM 933.250000 1561745754.5142
MEM 935.515625 1561745754.6221
MEM 938.792969 1561745754.7301
MEM 940.750000 1561745754.8383
MEM 942.593750 1561745754.9472
MEM 954.820312 1561745755.0602
MEM 1015.175781 1561745755.1676
MEM 1015.187500 1561745755.2741
MEM 1015.195312 1561745755.3824
MEM 1016.867188 1561745755.4917
MEM 1018.472656 1561745755.5991
MEM 1018.496094 1561745755.7054
MEM 1018.648438 1561745755.8126
MEM 1020.468750 1561745755.9230
MEM 1021.660156 1561745756.0301
MEM 1021.675781 1561745756.1394
MEM 1021.832031 1561745756.2463
MEM 1023.644531 1561745756.3558
MEM 1025.464844 1561745756.4634
MEM 1025.468750 1561745756.5710
MEM 1025.472656 1561745756.6794
MEM 1027.312500 1561745756.7897
MEM 1028.570312 1561745756.8963
MEM 1028.570312 1561745757.0043
MEM 1030.421875 1561745757.1104
MEM 1032.062500 1561745757.2183
MEM 1032.605469 1561745757.3266
MEM 1032.625000 1561745757.4335
MEM 1032.691406 1561745757.5404
MEM 1032.730469 1561745757.6473
MEM 1032.742188 1561745757.7542
MEM 1032.867188 1561745757.8602
MEM 1032.890625 1561745757.9682
MEM 1032.910156 1561745758.0773
MEM 1035.093750 1561745758.1842
MEM 1037.164062 1561745758.2911
MEM 1037.179688 1561745758.3971
MEM 1037.179688 1561745758.5053
MEM 1037.179688 1561745758.6116
MEM 1038.691406 1561745758.7182
MEM 1041.828125 1561745758.8245
MEM 1043.808594 1561745758.9331
MEM 1046.125000 1561745759.0414
MEM 1047.792969 1561745759.1485
MEM 1048.898438 1561745759.2555
MEM 1048.949219 1561745759.3623
MEM 1049.011719 1561745759.4686
MEM 1049.050781 1561745759.5766
MEM 1049.074219 1561745759.6836
MEM 1049.074219 1561745759.7912
MEM 1049.097656 1561745759.8986
MEM 1049.097656 1561745760.0058
MEM 1049.097656 1561745760.1122
MEM 1049.765625 1561745760.2195
MEM 1054.578125 1561745760.3264
MEM 1057.523438 1561745760.4342
MEM 1061.656250 1561745760.5412
MEM 1066.433594 1561745760.6501
MEM 1067.843750 1561745760.7562
MEM 1069.144531 1561745760.8623
MEM 1069.523438 1561745760.9687
MEM 1070.542969 1561745761.0753
MEM 1070.546875 1561745761.1815
MEM 1074.523438 1561745761.2893
MEM 988.527344 1561745761.4007
MEM 991.347656 1561745761.5076
MEM 991.359375 1561745761.6154
MEM 991.570312 1561745761.7234
MEM 992.738281 1561745761.8353
MEM 994.074219 1561745761.9428
MEM 994.097656 1561745762.0495
MEM 992.324219 1561745762.1558
MEM 912.394531 1561745762.2624
MEM 915.617188 1561745762.3688
MEM 915.390625 1561745762.4766
MEM 915.117188 1561745762.5835
MEM 840.105469 1561745762.6948
MEM 844.503906 1561745762.8016
MEM 844.503906 1561745762.9113
MEM 843.386719 1561745763.0185
MEM 843.738281 1561745763.1253
MEM 843.886719 1561745763.2312
MEM 844.062500 1561745763.3393
MEM 840.500000 1561745763.4484
MEM 838.355469 1561745763.5563
MEM 838.449219 1561745763.6630
MEM 837.855469 1561745763.7699
MEM 836.324219 1561745763.8816
MEM 836.531250 1561745763.9895
MEM 836.542969 1561745764.0973
MEM 832.265625 1561745764.2044
MEM 832.066406 1561745764.3114
MEM 807.703125 1561745764.4177
MEM 807.746094 1561745764.5244
MEM 808.421875 1561745764.6416
MEM 809.312500 1561745764.7485
MEM 811.453125 1561745764.8575
MEM 813.468750 1561745764.9650
MEM 815.605469 1561745765.0714
MEM 817.546875 1561745765.1777
MEM 832.542969 1561745765.2855
MEM 833.585938 1561745765.3927
MEM 834.179688 1561745765.5001
MEM 834.652344 1561745765.6075
MEM 837.371094 1561745765.7157
MEM 842.398438 1561745765.8235
MEM 846.652344 1561745765.9313
MEM 846.914062 1561745766.0392
MEM 847.121094 1561745766.1467
MEM 847.464844 1561745766.2535
MEM 847.492188 1561745766.3597
MEM 847.515625 1561745766.4665
MEM 847.812500 1561745766.5728
MEM 847.925781 1561745766.6795
MEM 847.968750 1561745766.7875
MEM 848.324219 1561745766.8970
MEM 848.378906 1561745767.0061
MEM 848.382812 1561745767.1129
MEM 848.386719 1561745767.2216
MEM 848.386719 1561745767.3284
MEM 848.390625 1561745767.4365
MEM 848.390625 1561745767.5436
