CMDLINE c:\users\hinjeniero\appdata\local\programs\python\python37\python.exe .\main.py
MEM 254.101562 1561745609.9325
MEM 258.109375 1561745610.0396
MEM 260.460938 1561745610.1476
MEM 264.679688 1561745610.2561
MEM 270.460938 1561745610.3637
MEM 272.425781 1561745610.4715
MEM 274.812500 1561745610.5796
MEM 276.726562 1561745610.6874
MEM 277.601562 1561745610.7957
MEM 281.386719 1561745610.9017
MEM 285.855469 1561745611.0091
MEM 291.566406 1561745611.1181
MEM 268.187500 1561745611.2258
MEM 277.250000 1561745611.3326
MEM 279.328125 1561745611.4409
MEM 280.910156 1561745611.5478
MEM 285.539062 1561745611.6566
MEM 288.511719 1561745611.7637
MEM 293.332031 1561745611.8706
MEM 302.000000 1561745611.9766
MEM 308.417969 1561745612.0834
MEM 316.714844 1561745612.1917
MEM 318.902344 1561745612.3003
MEM 328.199219 1561745612.4078
MEM 340.597656 1561745612.5157
MEM 351.800781 1561745612.6221
MEM 369.148438 1561745612.7299
MEM 386.527344 1561745612.8357
MEM 392.058594 1561745612.9420
MEM 392.656250 1561745613.0490
MEM 393.492188 1561745613.1560
MEM 395.726562 1561745613.2638
MEM 397.031250 1561745613.3698
MEM 398.964844 1561745613.4762
MEM 401.085938 1561745613.5826
MEM 403.355469 1561745613.6886
MEM 405.484375 1561745613.7948
MEM 372.363281 1561745613.9011
MEM 374.281250 1561745614.0089
MEM 375.707031 1561745614.1150
MEM 377.574219 1561745614.2212
MEM 379.531250 1561745614.3286
MEM 380.250000 1561745614.4347
MEM 382.421875 1561745614.5415
MEM 384.523438 1561745614.6477
MEM 386.371094 1561745614.7539
MEM 388.441406 1561745614.8604
MEM 390.238281 1561745614.9666
MEM 391.941406 1561745615.0727
MEM 394.277344 1561745615.1791
MEM 403.933594 1561745615.2860
MEM 413.515625 1561745615.3925
MEM 417.410156 1561745615.4995
MEM 417.417969 1561745615.6057
MEM 417.421875 1561745615.7147
MEM 417.425781 1561745615.8220
MEM 417.429688 1561745615.9298
MEM 417.433594 1561745616.0370
MEM 417.433594 1561745616.1448
MEM 417.433594 1561745616.2518
MEM 417.433594 1561745616.3589
MEM 417.437500 1561745616.4669
MEM 417.437500 1561745616.5749
MEM 417.441406 1561745616.6808
MEM 417.441406 1561745616.7888
MEM 417.449219 1561745616.8971
MEM 417.457031 1561745617.0069
MEM 417.457031 1561745617.1147
MEM 417.457031 1561745617.2218
MEM 417.457031 1561745617.3288
MEM 417.960938 1561745617.4398
MEM 418.007812 1561745617.5490
MEM 418.015625 1561745617.6564
MEM 418.035156 1561745617.7638
MEM 418.042969 1561745617.8708
MEM 418.046875 1561745617.9778
MEM 418.046875 1561745618.0840
MEM 425.972656 1561745618.1908
MEM 435.648438 1561745618.2988
MEM 443.011719 1561745618.4048
MEM 443.015625 1561745618.5111
MEM 443.019531 1561745618.6172
MEM 443.085938 1561745618.7242
MEM 443.089844 1561745618.8318
MEM 443.089844 1561745618.9383
MEM 443.710938 1561745619.0459
MEM 443.843750 1561745619.1538
MEM 443.843750 1561745619.2609
MEM 443.843750 1561745619.3679
MEM 443.843750 1561745619.4748
MEM 443.859375 1561745619.5820
MEM 443.859375 1561745619.6890
MEM 443.878906 1561745619.7963
MEM 443.878906 1561745619.9028
MEM 443.878906 1561745620.0100
MEM 443.878906 1561745620.1177
MEM 443.878906 1561745620.2239
MEM 443.878906 1561745620.3302
MEM 443.878906 1561745620.4379
MEM 443.878906 1561745620.5442
MEM 443.878906 1561745620.6509
MEM 443.882812 1561745620.7580
MEM 443.882812 1561745620.8646
MEM 443.898438 1561745620.9719
MEM 443.898438 1561745621.0788
MEM 443.898438 1561745621.1851
MEM 443.898438 1561745621.2916
MEM 443.898438 1561745621.3980
MEM 443.906250 1561745621.5050
MEM 443.906250 1561745621.6129
MEM 443.906250 1561745621.7201
MEM 443.910156 1561745621.8270
MEM 443.910156 1561745621.9331
MEM 443.914062 1561745622.0394
MEM 447.042969 1561745622.1470
MEM 457.187500 1561745622.2540
MEM 464.644531 1561745622.3616
MEM 462.253906 1561745622.4687
MEM 470.480469 1561745622.5758
MEM 483.867188 1561745622.6834
MEM 490.367188 1561745622.7914
MEM 505.906250 1561745622.8978
MEM 513.175781 1561745623.0062
MEM 514.542969 1561745623.1141
MEM 516.910156 1561745623.2220
MEM 519.851562 1561745623.3299
MEM 521.113281 1561745623.4380
MEM 525.148438 1561745623.5459
MEM 528.417969 1561745623.6529
MEM 528.636719 1561745623.7603
MEM 532.519531 1561745623.8671
MEM 535.980469 1561745623.9749
MEM 538.347656 1561745624.0824
MEM 541.871094 1561745624.1902
MEM 546.144531 1561745624.2970
MEM 546.304688 1561745624.4032
MEM 546.304688 1561745624.5109
MEM 546.367188 1561745624.6181
MEM 546.367188 1561745624.7252
MEM 546.433594 1561745624.8321
MEM 546.593750 1561745624.9387
MEM 546.699219 1561745625.0465
MEM 546.824219 1561745625.1533
MEM 547.039062 1561745625.2613
MEM 547.171875 1561745625.3681
MEM 548.910156 1561745625.4750
MEM 574.312500 1561745625.5813
MEM 574.312500 1561745625.6873
MEM 590.816406 1561745625.7952
MEM 581.953125 1561745625.9023
MEM 582.382812 1561745626.0101
MEM 587.671875 1561745626.1162
MEM 591.546875 1561745626.2246
MEM 593.183594 1561745626.3315
MEM 594.574219 1561745626.4392
MEM 610.609375 1561745626.5474
MEM 612.066406 1561745626.6527
MEM 626.371094 1561745626.7650
MEM 636.753906 1561745626.8730
MEM 625.066406 1561745626.9811
MEM 628.101562 1561745627.0880
MEM 629.937500 1561745627.1940
MEM 630.007812 1561745627.3015
MEM 632.023438 1561745627.4090
MEM 634.191406 1561745627.5159
MEM 635.144531 1561745627.6227
MEM 634.914062 1561745627.7299
MEM 637.519531 1561745627.8370
MEM 637.023438 1561745627.9438
MEM 639.414062 1561745628.0513
MEM 638.597656 1561745628.1594
MEM 641.046875 1561745628.2669
MEM 641.554688 1561745628.3729
MEM 642.496094 1561745628.4800
MEM 645.835938 1561745628.5865
MEM 646.019531 1561745628.6930
MEM 648.964844 1561745628.8009
MEM 650.105469 1561745628.9093
MEM 650.578125 1561745629.0174
MEM 654.886719 1561745629.1258
MEM 655.375000 1561745629.2322
MEM 657.539062 1561745629.3388
MEM 659.472656 1561745629.4454
MEM 661.019531 1561745629.5527
MEM 662.015625 1561745629.6621
MEM 665.871094 1561745629.7692
MEM 666.535156 1561745629.8752
MEM 669.453125 1561745629.9824
MEM 669.964844 1561745630.0896
MEM 672.542969 1561745630.1964
MEM 674.417969 1561745630.3041
MEM 675.355469 1561745630.4104
MEM 677.207031 1561745630.5192
MEM 679.824219 1561745630.6255
MEM 682.558594 1561745630.7331
MEM 682.671875 1561745630.8404
MEM 685.996094 1561745630.9475
MEM 686.589844 1561745631.0548
MEM 687.378906 1561745631.1612
MEM 687.675781 1561745631.2686
MEM 690.828125 1561745631.3751
MEM 691.296875 1561745631.4808
MEM 691.804688 1561745631.5889
MEM 694.472656 1561745631.6954
MEM 694.640625 1561745631.8024
MEM 695.738281 1561745631.9112
MEM 699.097656 1561745632.0190
MEM 697.718750 1561745632.1271
MEM 699.832031 1561745632.2342
MEM 700.601562 1561745632.3402
MEM 701.000000 1561745632.4472
MEM 704.675781 1561745632.5543
MEM 704.679688 1561745632.6611
MEM 704.773438 1561745632.7692
MEM 707.218750 1561745632.8752
MEM 708.125000 1561745632.9825
MEM 709.246094 1561745633.0905
MEM 711.808594 1561745633.1970
MEM 714.195312 1561745633.3039
MEM 713.949219 1561745633.4135
MEM 716.187500 1561745633.5201
MEM 717.968750 1561745633.6269
MEM 719.738281 1561745633.7343
MEM 722.453125 1561745633.8414
MEM 723.523438 1561745633.9502
MEM 725.144531 1561745634.0562
MEM 726.964844 1561745634.1632
MEM 728.843750 1561745634.2713
MEM 730.125000 1561745634.3782
MEM 733.789062 1561745634.4845
MEM 735.527344 1561745634.5921
MEM 735.671875 1561745634.7012
MEM 737.753906 1561745634.8082
MEM 742.167969 1561745634.9160
MEM 740.937500 1561745635.0243
MEM 744.558594 1561745635.1304
MEM 747.500000 1561745635.2383
MEM 748.148438 1561745635.3464
MEM 751.066406 1561745635.4557
MEM 752.625000 1561745635.5653
MEM 752.835938 1561745635.6724
MEM 755.644531 1561745635.7794
MEM 756.398438 1561745635.8854
MEM 760.984375 1561745635.9945
MEM 760.574219 1561745636.1006
MEM 762.835938 1561745636.2099
MEM 765.378906 1561745636.3175
MEM 767.144531 1561745636.4263
MEM 769.792969 1561745636.5324
MEM 772.027344 1561745636.6392
MEM 772.320312 1561745636.7463
MEM 774.324219 1561745636.8531
MEM 775.839844 1561745636.9605
MEM 779.464844 1561745637.0673
MEM 779.296875 1561745637.1752
MEM 781.988281 1561745637.2833
MEM 797.410156 1561745637.3913
MEM 801.589844 1561745637.4980
MEM 801.707031 1561745637.6054
MEM 805.371094 1561745637.7130
MEM 804.570312 1561745637.8208
MEM 807.417969 1561745637.9274
MEM 810.253906 1561745638.0337
MEM 811.097656 1561745638.1405
MEM 811.992188 1561745638.2483
MEM 814.824219 1561745638.3546
MEM 815.820312 1561745638.4617
MEM 818.863281 1561745638.5692
MEM 820.781250 1561745638.6754
MEM 822.500000 1561745638.7813
MEM 823.234375 1561745638.8883
MEM 824.929688 1561745638.9946
MEM 827.640625 1561745639.1003
MEM 829.378906 1561745639.2083
MEM 830.199219 1561745639.3146
MEM 833.800781 1561745639.4223
MEM 833.867188 1561745639.5283
MEM 835.898438 1561745639.6363
MEM 838.824219 1561745639.7473
MEM 878.085938 1561745639.8550
MEM 881.589844 1561745639.9628
MEM 882.433594 1561745640.0698
MEM 884.144531 1561745640.1763
MEM 886.488281 1561745640.2824
MEM 888.992188 1561745640.3898
MEM 890.542969 1561745640.4965
MEM 893.230469 1561745640.6040
MEM 941.425781 1561745640.7110
MEM 943.250000 1561745640.8184
MEM 944.660156 1561745640.9264
MEM 945.343750 1561745641.0356
MEM 986.480469 1561745641.1435
MEM 1030.671875 1561745641.2492
MEM 1030.683594 1561745641.3560
MEM 1030.976562 1561745641.4629
MEM 1032.613281 1561745641.5724
MEM 1034.429688 1561745641.6799
MEM 1034.445312 1561745641.7883
MEM 1034.593750 1561745641.8946
MEM 1036.277344 1561745642.0056
MEM 1037.500000 1561745642.1124
MEM 1037.511719 1561745642.2198
MEM 1037.667969 1561745642.3264
MEM 1039.355469 1561745642.4366
MEM 1041.308594 1561745642.5436
MEM 1041.316406 1561745642.6494
MEM 1041.472656 1561745642.7558
MEM 1042.707031 1561745642.8646
MEM 1044.640625 1561745642.9723
MEM 1044.734375 1561745643.0813
MEM 1047.246094 1561745643.1883
MEM 1047.316406 1561745643.2953
MEM 1049.304688 1561745643.4014
MEM 1049.464844 1561745643.5085
MEM 1049.511719 1561745643.6164
MEM 1049.972656 1561745643.7229
MEM 1050.089844 1561745643.8304
MEM 1050.175781 1561745643.9372
MEM 1050.234375 1561745644.0435
MEM 1050.300781 1561745644.1507
MEM 1052.308594 1561745644.2584
MEM 1051.312500 1561745644.3663
MEM 1051.343750 1561745644.4739
MEM 1054.265625 1561745644.5824
MEM 1057.371094 1561745644.6898
MEM 1059.691406 1561745644.7965
MEM 1063.675781 1561745644.9058
MEM 1064.511719 1561745645.0143
MEM 1065.558594 1561745645.1215
MEM 1065.917969 1561745645.2281
MEM 1066.695312 1561745645.3359
MEM 1069.042969 1561745645.4425
MEM 1073.703125 1561745645.5485
MEM 1077.234375 1561745645.6558
MEM 1079.484375 1561745645.7646
MEM 1082.648438 1561745645.8719
MEM 1086.562500 1561745645.9795
MEM 1088.871094 1561745646.0856
MEM 1090.242188 1561745646.1926
MEM 1093.175781 1561745646.2996
MEM 1093.597656 1561745646.4066
MEM 1095.675781 1561745646.5157
MEM 1096.285156 1561745646.6217
MEM 1099.535156 1561745646.7277
MEM 1102.339844 1561745646.8347
MEM 1106.847656 1561745646.9408
MEM 1112.195312 1561745647.0485
MEM 1112.988281 1561745647.1554
MEM 1113.675781 1561745647.2616
MEM 1118.480469 1561745647.3688
MEM 1120.132812 1561745647.4766
MEM 1042.308594 1561745647.5846
MEM 1042.453125 1561745647.6915
MEM 1042.464844 1561745647.7988
MEM 1041.781250 1561745647.9058
MEM 1044.898438 1561745648.0126
MEM 1045.039062 1561745648.1189
MEM 1045.128906 1561745648.2263
MEM 1043.347656 1561745648.3327
MEM 998.742188 1561745648.4396
MEM 999.378906 1561745648.5463
MEM 999.390625 1561745648.6527
MEM 999.640625 1561745648.7596
MEM 883.152344 1561745648.8677
MEM 887.613281 1561745648.9746
MEM 887.699219 1561745649.0818
MEM 886.250000 1561745649.1926
MEM 883.753906 1561745649.2995
MEM 883.777344 1561745649.4060
MEM 883.792969 1561745649.5126
MEM 882.734375 1561745649.6208
MEM 883.074219 1561745649.7276
MEM 883.093750 1561745649.8338
MEM 879.363281 1561745649.9405
MEM 875.285156 1561745650.0476
MEM 875.371094 1561745650.1536
MEM 875.402344 1561745650.2610
MEM 870.195312 1561745650.3702
MEM 868.601562 1561745650.4767
MEM 868.140625 1561745650.5838
MEM 869.363281 1561745650.6906
MEM 869.968750 1561745650.7992
MEM 871.113281 1561745650.9056
MEM 872.617188 1561745651.0117
MEM 840.250000 1561745651.1194
MEM 843.316406 1561745651.2269
MEM 858.960938 1561745651.3335
MEM 861.257812 1561745651.4399
MEM 861.667969 1561745651.5471
MEM 862.250000 1561745651.6537
MEM 862.734375 1561745651.7618
MEM 863.578125 1561745651.8693
MEM 866.429688 1561745651.9770
MEM 876.375000 1561745652.0842
MEM 876.910156 1561745652.1908
MEM 877.171875 1561745652.3001
MEM 877.492188 1561745652.4066
MEM 877.695312 1561745652.5156
MEM 877.699219 1561745652.6236
MEM 877.703125 1561745652.7306
MEM 877.710938 1561745652.8372
MEM 877.816406 1561745652.9447
MEM 878.222656 1561745653.0526
MEM 878.261719 1561745653.1597
MEM 878.269531 1561745653.2676
MEM 878.273438 1561745653.3758
MEM 878.273438 1561745653.4831
MEM 878.277344 1561745653.5899
MEM 878.296875 1561745653.6967
MEM 878.296875 1561745653.8036
MEM 878.296875 1561745653.9121
MEM 878.296875 1561745654.0231
MEM 878.296875 1561745654.1297
MEM 878.304688 1561745654.2361
MEM 878.304688 1561745654.3439
MEM 878.281250 1561745654.4520
MEM 878.281250 1561745654.5588
MEM 878.281250 1561745654.6664
MEM 878.285156 1561745654.7739
MEM 878.285156 1561745654.8857
MEM 878.285156 1561745654.9929
MEM 878.285156 1561745655.1016
MEM 878.285156 1561745655.2089
MEM 878.285156 1561745655.3184
MEM 878.285156 1561745655.4256
MEM 878.285156 1561745655.5321
MEM 878.285156 1561745655.6399
MEM 878.289062 1561745655.7461
MEM 878.289062 1561745655.8528
MEM 878.289062 1561745655.9609
MEM 878.289062 1561745656.0690
MEM 878.296875 1561745656.1776
MEM 878.296875 1561745656.2839
MEM 878.296875 1561745656.3929
MEM 878.296875 1561745656.4997
MEM 878.296875 1561745656.6077
MEM 878.304688 1561745656.7140
MEM 878.304688 1561745656.8218
MEM 878.304688 1561745656.9310
MEM 878.304688 1561745657.0388
MEM 878.304688 1561745657.1474
MEM 878.304688 1561745657.2540
MEM 878.304688 1561745657.3627
MEM 878.304688 1561745657.4689
MEM 878.304688 1561745657.5758
MEM 878.304688 1561745657.6821
MEM 878.304688 1561745657.7918
MEM 878.304688 1561745657.8978
MEM 878.304688 1561745658.0041
MEM 878.304688 1561745658.1113
MEM 878.304688 1561745658.2176
MEM 878.304688 1561745658.3245
MEM 878.304688 1561745658.4311
MEM 878.304688 1561745658.5389
MEM 878.304688 1561745658.6458
MEM 878.304688 1561745658.7529
MEM 878.304688 1561745658.8611
MEM 878.304688 1561745658.9688
MEM 878.304688 1561745659.0750
MEM 878.308594 1561745659.1820
MEM 878.308594 1561745659.2887
MEM 878.308594 1561745659.3959
MEM 878.308594 1561745659.5031
MEM 878.308594 1561745659.6107
MEM 878.316406 1561745659.7179
MEM 878.316406 1561745659.8247
MEM 878.316406 1561745659.9312
MEM 878.316406 1561745660.0389
MEM 878.316406 1561745660.1457
MEM 878.316406 1561745660.2517
MEM 878.316406 1561745660.3602
MEM 878.316406 1561745660.4682
MEM 878.316406 1561745660.5742
MEM 878.316406 1561745660.6833
MEM 878.316406 1561745660.7923
MEM 794.699219 1561745660.8998
MEM 790.585938 1561745661.0081
MEM 624.625000 1561745661.1175
MEM 168.152344 1561745661.2239
