CMDLINE c:\users\hinjeniero\appdata\local\programs\python\python37\python.exe .\main.py
MEM 196.128906 1560016866.4191
MEM 196.128906 1560016866.5191
MEM 196.128906 1560016866.6201
MEM 196.128906 1560016866.7207
MEM 196.128906 1560016866.8208
MEM 196.128906 1560016866.9208
MEM 196.128906 1560016867.0208
MEM 196.128906 1560016867.1208
MEM 196.128906 1560016867.2208
MEM 196.128906 1560016867.3208
MEM 196.132812 1560016867.4218
MEM 196.132812 1560016867.5218
MEM 196.132812 1560016867.6218
MEM 196.132812 1560016867.7219
MEM 196.132812 1560016867.8219
MEM 196.132812 1560016867.9229
MEM 196.132812 1560016868.0239
MEM 196.132812 1560016868.1239
MEM 196.132812 1560016868.2239
MEM 196.132812 1560016868.3239
MEM 196.132812 1560016868.4241
MEM 196.132812 1560016868.5242
MEM 196.132812 1560016868.6247
MEM 196.132812 1560016868.7248
MEM 196.132812 1560016868.8248
MEM 196.132812 1560016868.9251
MEM 196.132812 1560016869.0258
MEM 196.132812 1560016869.1264
MEM 196.132812 1560016869.2264
MEM 196.132812 1560016869.3267
MEM 196.132812 1560016869.4276
MEM 196.132812 1560016869.5283
MEM 196.132812 1560016869.6283
MEM 196.132812 1560016869.7284
MEM 196.132812 1560016869.8287
MEM 196.367188 1560016869.9290
MEM 196.367188 1560016870.0299
MEM 196.367188 1560016870.1307
MEM 196.367188 1560016870.2308
MEM 196.367188 1560016870.3317
MEM 196.398438 1560016870.4327
MEM 196.406250 1560016870.5330
MEM 196.406250 1560016870.6337
MEM 196.406250 1560016870.7347
MEM 196.406250 1560016870.8349
MEM 196.406250 1560016870.9357
MEM 196.406250 1560016871.0367
MEM 196.406250 1560016871.1367
MEM 196.406250 1560016871.2377
MEM 196.429688 1560016871.3377
MEM 196.433594 1560016871.4380
MEM 196.433594 1560016871.5389
MEM 196.433594 1560016871.6389
MEM 196.433594 1560016871.7399
MEM 196.433594 1560016871.8399
MEM 199.171875 1560016871.9407
MEM 208.640625 1560016872.0407
MEM 218.289062 1560016872.1407
MEM 221.351562 1560016872.2409
MEM 221.351562 1560016872.3414
MEM 221.351562 1560016872.4416
MEM 221.351562 1560016872.5421
MEM 221.351562 1560016872.6423
MEM 221.351562 1560016872.7429
MEM 221.351562 1560016872.8438
MEM 221.351562 1560016872.9442
MEM 221.351562 1560016873.0443
MEM 221.351562 1560016873.1446
MEM 221.351562 1560016873.2453
MEM 221.351562 1560016873.3463
MEM 221.351562 1560016873.4465
MEM 221.351562 1560016873.5474
MEM 221.351562 1560016873.6476
MEM 221.351562 1560016873.7485
MEM 221.351562 1560016873.8496
MEM 221.351562 1560016873.9503
MEM 221.351562 1560016874.0513
MEM 221.351562 1560016874.1523
MEM 221.351562 1560016874.2533
MEM 221.351562 1560016874.3542
MEM 221.351562 1560016874.4544
MEM 221.351562 1560016874.5553
MEM 221.351562 1560016874.6562
MEM 221.351562 1560016874.7563
MEM 221.351562 1560016874.8573
MEM 221.351562 1560016874.9573
MEM 221.351562 1560016875.0579
MEM 221.351562 1560016875.1583
MEM 221.351562 1560016875.2594
MEM 221.351562 1560016875.3606
MEM 221.351562 1560016875.4615
MEM 221.351562 1560016875.5627
MEM 221.371094 1560016875.6630
MEM 221.371094 1560016875.7631
MEM 221.371094 1560016875.8632
MEM 221.371094 1560016875.9637
MEM 221.371094 1560016876.0645
MEM 221.371094 1560016876.1653
MEM 221.371094 1560016876.2665
MEM 221.371094 1560016876.3673
MEM 221.371094 1560016876.4675
MEM 224.039062 1560016876.5677
MEM 225.800781 1560016876.6677
MEM 227.980469 1560016876.7679
MEM 241.812500 1560016876.8682
MEM 252.378906 1560016876.9684
MEM 255.722656 1560016877.0684
MEM 252.902344 1560016877.1694
MEM 252.902344 1560016877.2704
MEM 252.902344 1560016877.3705
MEM 252.964844 1560016877.4705
MEM 252.964844 1560016877.5714
MEM 252.964844 1560016877.6715
MEM 253.417969 1560016877.7715
MEM 253.449219 1560016877.8718
MEM 253.464844 1560016877.9727
MEM 253.531250 1560016878.0733
MEM 253.546875 1560016878.1739
MEM 253.617188 1560016878.2739
MEM 253.617188 1560016878.3749
MEM 253.679688 1560016878.4754
MEM 253.679688 1560016878.5754
MEM 253.707031 1560016878.6760
MEM 253.730469 1560016878.7760
MEM 253.863281 1560016878.8760
MEM 254.394531 1560016878.9766
MEM 273.195312 1560016879.0776
MEM 289.699219 1560016879.1776
MEM 275.667969 1560016879.2786
MEM 280.710938 1560016879.3786
MEM 285.707031 1560016879.4796
MEM 287.003906 1560016879.5806
MEM 290.027344 1560016879.6816
MEM 293.148438 1560016879.7826
MEM 293.050781 1560016879.8826
MEM 294.839844 1560016879.9826
MEM 298.292969 1560016880.0836
MEM 303.699219 1560016880.1836
MEM 314.976562 1560016880.2846
MEM 316.445312 1560016880.3846
MEM 321.371094 1560016880.4846
MEM 337.839844 1560016880.5856
MEM 356.691406 1560016880.6866
MEM 357.078125 1560016880.7866
MEM 359.113281 1560016880.8876
MEM 361.003906 1560016880.9886
MEM 361.949219 1560016881.0896
MEM 361.625000 1560016881.1906
MEM 365.480469 1560016881.2916
MEM 366.421875 1560016881.3916
MEM 367.472656 1560016881.4926
MEM 369.183594 1560016881.5936
MEM 370.820312 1560016881.6946
MEM 370.984375 1560016881.7946
MEM 373.886719 1560016881.8946
MEM 375.207031 1560016881.9946
MEM 375.902344 1560016882.0946
MEM 377.453125 1560016882.1956
MEM 378.390625 1560016882.2956
MEM 382.835938 1560016882.3966
MEM 382.773438 1560016882.4976
MEM 383.785156 1560016882.5976
MEM 385.421875 1560016882.6976
MEM 388.312500 1560016882.7986
MEM 387.707031 1560016882.8986
MEM 391.398438 1560016882.9986
MEM 391.847656 1560016883.0987
MEM 394.269531 1560016883.1988
MEM 394.789062 1560016883.2997
MEM 397.230469 1560016883.3997
MEM 398.039062 1560016883.5007
MEM 397.621094 1560016883.6011
MEM 400.203125 1560016883.7021
MEM 402.578125 1560016883.8021
MEM 403.230469 1560016883.9031
MEM 405.757812 1560016884.0031
MEM 407.136719 1560016884.1041
MEM 408.523438 1560016884.2041
MEM 409.175781 1560016884.3051
MEM 411.699219 1560016884.4061
MEM 413.113281 1560016884.5071
MEM 414.617188 1560016884.6071
MEM 417.171875 1560016884.7081
MEM 418.718750 1560016884.8081
MEM 420.328125 1560016884.9087
MEM 421.855469 1560016885.0097
MEM 423.062500 1560016885.1097
MEM 424.597656 1560016885.2107
MEM 428.328125 1560016885.3117
MEM 429.703125 1560016885.4117
MEM 430.695312 1560016885.5117
MEM 433.617188 1560016885.6117
MEM 433.144531 1560016885.7127
MEM 435.304688 1560016885.8137
MEM 436.222656 1560016885.9137
MEM 439.703125 1560016886.0150
MEM 439.921875 1560016886.1155
MEM 440.070312 1560016886.2156
MEM 443.617188 1560016886.3166
MEM 443.429688 1560016886.4166
MEM 448.015625 1560016886.5166
MEM 448.820312 1560016886.6176
MEM 449.445312 1560016886.7176
MEM 451.625000 1560016886.8185
MEM 452.687500 1560016886.9186
MEM 454.449219 1560016887.0196
MEM 455.593750 1560016887.1196
MEM 458.953125 1560016887.2206
MEM 460.511719 1560016887.3216
MEM 463.394531 1560016887.4216
MEM 464.179688 1560016887.5216
MEM 464.648438 1560016887.6226
MEM 466.281250 1560016887.7236
MEM 467.621094 1560016887.8245
MEM 470.277344 1560016887.9246
MEM 469.929688 1560016888.0256
MEM 473.246094 1560016888.1256
MEM 472.722656 1560016888.2266
MEM 475.132812 1560016888.3276
MEM 478.113281 1560016888.4276
MEM 480.031250 1560016888.5286
MEM 483.449219 1560016888.6286
MEM 484.125000 1560016888.7296
MEM 486.792969 1560016888.8306
MEM 488.601562 1560016888.9306
MEM 490.523438 1560016889.0315
MEM 492.425781 1560016889.1325
MEM 493.417969 1560016889.2326
MEM 496.210938 1560016889.3335
MEM 498.054688 1560016889.4345
MEM 500.539062 1560016889.5346
MEM 551.738281 1560016889.6355
MEM 564.941406 1560016889.7366
MEM 567.832031 1560016889.8375
MEM 569.480469 1560016889.9376
MEM 571.203125 1560016890.0386
MEM 574.101562 1560016890.1396
MEM 575.804688 1560016890.2406
MEM 577.480469 1560016890.3406
MEM 579.531250 1560016890.4416
MEM 582.140625 1560016890.5416
MEM 583.761719 1560016890.6426
MEM 593.402344 1560016890.7436
MEM 676.402344 1560016890.8436
MEM 676.402344 1560016890.9446
MEM 676.472656 1560016891.0456
MEM 676.472656 1560016891.1456
MEM 678.199219 1560016891.2466
MEM 679.914062 1560016891.3476
MEM 679.914062 1560016891.4476
MEM 680.179688 1560016891.5476
MEM 680.488281 1560016891.6487
MEM 683.085938 1560016891.7497
MEM 683.089844 1560016891.8506
MEM 683.246094 1560016891.9506
MEM 683.359375 1560016892.0516
MEM 686.789062 1560016892.1526
MEM 686.789062 1560016892.2526
MEM 686.949219 1560016892.3526
MEM 687.062500 1560016892.4537
MEM 688.890625 1560016892.5546
MEM 690.117188 1560016892.6546
MEM 690.121094 1560016892.7557
MEM 690.386719 1560016892.8566
MEM 694.386719 1560016892.9567
MEM 695.113281 1560016893.0576
MEM 691.675781 1560016893.1576
MEM 691.746094 1560016893.2586
MEM 691.785156 1560016893.3596
MEM 691.792969 1560016893.4606
MEM 691.792969 1560016893.5616
MEM 691.812500 1560016893.6616
MEM 693.898438 1560016893.7616
MEM 694.070312 1560016893.8626
MEM 694.785156 1560016893.9636
MEM 645.117188 1560016894.0646
MEM 645.117188 1560016894.1646
MEM 641.210938 1560016894.2647
MEM 641.394531 1560016894.3647
MEM 614.507812 1560016894.4647
MEM 589.964844 1560016894.5657
MEM 589.992188 1560016894.6667
MEM 490.402344 1560016894.7667
MEM 491.878906 1560016894.8677
MEM 491.878906 1560016894.9687
MEM 489.878906 1560016895.0687
MEM 489.117188 1560016895.1697
MEM 488.117188 1560016895.2707
MEM 488.128906 1560016895.3717
MEM 488.128906 1560016895.4727
MEM 486.144531 1560016895.5727
MEM 486.078125 1560016895.6727
MEM 483.796875 1560016895.7727
MEM 483.796875 1560016895.8737
MEM 483.796875 1560016895.9737
MEM 484.445312 1560016896.0737
MEM 484.585938 1560016896.1747
MEM 491.816406 1560016896.2748
MEM 492.308594 1560016896.3748
MEM 492.359375 1560016896.4758
MEM 492.558594 1560016896.5768
MEM 495.113281 1560016896.6768
MEM 495.402344 1560016896.7778
MEM 495.589844 1560016896.8778
MEM 495.589844 1560016896.9780
MEM 495.597656 1560016897.0789
MEM 495.609375 1560016897.1799
MEM 495.609375 1560016897.2799
MEM 495.621094 1560016897.3809
MEM 495.683594 1560016897.4809
MEM 495.808594 1560016897.5809
MEM 495.808594 1560016897.6819
MEM 495.820312 1560016897.7829
MEM 495.796875 1560016897.8831
MEM 495.796875 1560016897.9838
MEM 495.796875 1560016898.0844
MEM 495.796875 1560016898.1845
MEM 495.796875 1560016898.2845
MEM 495.796875 1560016898.3847
MEM 495.796875 1560016898.4847
MEM 495.796875 1560016898.5856
MEM 495.796875 1560016898.6856
MEM 495.796875 1560016898.7859
MEM 495.796875 1560016898.8862
MEM 495.796875 1560016898.9862
MEM 495.796875 1560016899.0871
MEM 495.796875 1560016899.1871
MEM 495.796875 1560016899.2876
MEM 495.796875 1560016899.3886
MEM 495.796875 1560016899.4895
MEM 495.796875 1560016899.5898
MEM 495.796875 1560016899.6902
MEM 495.796875 1560016899.7904
MEM 495.796875 1560016899.8905
MEM 495.796875 1560016899.9908
MEM 495.796875 1560016900.0918
MEM 495.796875 1560016900.1919
MEM 495.796875 1560016900.2921
MEM 495.796875 1560016900.3931
MEM 495.796875 1560016900.4931
MEM 495.796875 1560016900.5940
MEM 495.796875 1560016900.6941
MEM 495.796875 1560016900.7949
MEM 495.796875 1560016900.8952
MEM 495.796875 1560016900.9960
MEM 495.796875 1560016901.0961
MEM 495.796875 1560016901.1970
MEM 495.796875 1560016901.2978
MEM 495.796875 1560016901.3988
MEM 495.796875 1560016901.4989
MEM 495.796875 1560016901.5998
MEM 495.796875 1560016901.7001
MEM 495.796875 1560016901.8011
MEM 495.796875 1560016901.9020
MEM 495.796875 1560016902.0022
MEM 495.796875 1560016902.1029
MEM 495.796875 1560016902.2030
MEM 495.796875 1560016902.3032
MEM 495.796875 1560016902.4033
MEM 495.796875 1560016902.5037
MEM 495.796875 1560016902.6047
MEM 495.796875 1560016902.7057
MEM 495.796875 1560016902.8063
MEM 495.796875 1560016902.9064
MEM 495.796875 1560016903.0074
MEM 495.796875 1560016903.1081
MEM 495.796875 1560016903.2087
MEM 495.796875 1560016903.3091
MEM 495.796875 1560016903.4096
MEM 495.796875 1560016903.5096
MEM 495.796875 1560016903.6102
MEM 495.796875 1560016903.7104
MEM 495.859375 1560016903.8114
MEM 495.859375 1560016903.9125
MEM 495.859375 1560016904.0130
MEM 495.859375 1560016904.1140
MEM 495.859375 1560016904.2148
MEM 495.859375 1560016904.3151
MEM 495.859375 1560016904.4151
MEM 495.859375 1560016904.5161
MEM 495.859375 1560016904.6170
MEM 495.859375 1560016904.7180
MEM 495.859375 1560016904.8190
MEM 495.859375 1560016904.9199
MEM 495.859375 1560016905.0201
MEM 495.859375 1560016905.1208
MEM 495.859375 1560016905.2208
MEM 495.859375 1560016905.3218
MEM 495.859375 1560016905.4228
MEM 495.859375 1560016905.5228
MEM 495.859375 1560016905.6230
MEM 495.859375 1560016905.7240
MEM 495.859375 1560016905.8243
MEM 495.859375 1560016905.9248
MEM 495.859375 1560016906.0256
MEM 495.859375 1560016906.1259
MEM 495.859375 1560016906.2260
MEM 495.859375 1560016906.3264
MEM 495.859375 1560016906.4270
MEM 495.859375 1560016906.5271
MEM 495.859375 1560016906.6274
MEM 495.859375 1560016906.7275
MEM 495.859375 1560016906.8278
MEM 495.859375 1560016906.9279
MEM 495.859375 1560016907.0288
MEM 495.859375 1560016907.1294
MEM 495.859375 1560016907.2294
MEM 495.859375 1560016907.3298
MEM 495.859375 1560016907.4299
MEM 496.015625 1560016907.5308
MEM 496.015625 1560016907.6314
MEM 496.015625 1560016907.7315
MEM 496.015625 1560016907.8320
MEM 496.015625 1560016907.9321
MEM 496.015625 1560016908.0322
MEM 496.015625 1560016908.1331
MEM 496.015625 1560016908.2336
MEM 496.015625 1560016908.3337
MEM 496.015625 1560016908.4347
MEM 496.015625 1560016908.5347
MEM 496.015625 1560016908.6350
MEM 496.015625 1560016908.7360
MEM 496.015625 1560016908.8369
MEM 496.015625 1560016908.9370
MEM 496.015625 1560016909.0370
MEM 496.015625 1560016909.1380
MEM 496.015625 1560016909.2384
MEM 496.015625 1560016909.3393
MEM 496.046875 1560016909.4393
MEM 496.023438 1560016909.5394
MEM 496.023438 1560016909.6402
MEM 496.023438 1560016909.7405
MEM 496.023438 1560016909.8405
MEM 496.023438 1560016909.9415
MEM 496.023438 1560016910.0422
MEM 496.023438 1560016910.1422
MEM 496.023438 1560016910.2432
MEM 496.023438 1560016910.3435
MEM 496.023438 1560016910.4439
MEM 496.023438 1560016910.5445
MEM 496.023438 1560016910.6452
MEM 496.007812 1560016910.7458
MEM 496.007812 1560016910.8459
MEM 496.031250 1560016910.9461
MEM 496.007812 1560016911.0471
MEM 496.007812 1560016911.1481
MEM 496.007812 1560016911.2483
MEM 496.007812 1560016911.3492
MEM 496.007812 1560016911.4493
MEM 496.007812 1560016911.5494
MEM 496.007812 1560016911.6496
MEM 496.007812 1560016911.7496
MEM 496.007812 1560016911.8496
MEM 496.007812 1560016911.9508
MEM 496.007812 1560016912.0509
MEM 496.007812 1560016912.1517
MEM 496.007812 1560016912.2528
MEM 496.007812 1560016912.3529
MEM 496.007812 1560016912.4529
MEM 496.007812 1560016912.5537
MEM 496.007812 1560016912.6541
MEM 496.007812 1560016912.7552
MEM 496.007812 1560016912.8559
MEM 496.007812 1560016912.9562
MEM 496.031250 1560016913.0569
MEM 496.007812 1560016913.1569
MEM 496.007812 1560016913.2577
MEM 496.007812 1560016913.3582
MEM 496.007812 1560016913.4582
MEM 496.007812 1560016913.5593
MEM 496.007812 1560016913.6597
MEM 496.007812 1560016913.7597
MEM 496.007812 1560016913.8600
MEM 496.007812 1560016913.9609
MEM 496.007812 1560016914.0609
MEM 496.007812 1560016914.1610
MEM 496.007812 1560016914.2620
MEM 496.007812 1560016914.3630
MEM 496.007812 1560016914.4637
MEM 496.007812 1560016914.5638
MEM 496.007812 1560016914.6640
MEM 496.007812 1560016914.7641
MEM 496.007812 1560016914.8641
MEM 496.007812 1560016914.9644
MEM 496.007812 1560016915.0652
MEM 496.007812 1560016915.1655
MEM 496.007812 1560016915.2660
MEM 496.011719 1560016915.3662
MEM 496.011719 1560016915.4671
MEM 496.011719 1560016915.5679
MEM 496.011719 1560016915.6681
MEM 496.011719 1560016915.7685
MEM 496.011719 1560016915.8695
MEM 496.011719 1560016915.9705
MEM 496.011719 1560016916.0711
MEM 496.011719 1560016916.1711
MEM 496.011719 1560016916.2714
MEM 496.011719 1560016916.3723
MEM 496.011719 1560016916.4724
MEM 496.011719 1560016916.5734
MEM 496.011719 1560016916.6738
MEM 496.011719 1560016916.7739
MEM 496.011719 1560016916.8739
MEM 496.011719 1560016916.9749
MEM 496.011719 1560016917.0749
MEM 496.011719 1560016917.1759
MEM 496.011719 1560016917.2759
MEM 496.011719 1560016917.3759
MEM 496.011719 1560016917.4761
MEM 496.011719 1560016917.5770
MEM 496.011719 1560016917.6771
MEM 496.011719 1560016917.7775
MEM 496.011719 1560016917.8775
MEM 496.011719 1560016917.9785
MEM 496.011719 1560016918.0793
MEM 496.011719 1560016918.1793
MEM 496.011719 1560016918.2794
MEM 496.011719 1560016918.3794
MEM 496.011719 1560016918.4794
MEM 496.011719 1560016918.5797
MEM 496.011719 1560016918.6800
MEM 496.011719 1560016918.7806
MEM 496.011719 1560016918.8807
MEM 496.011719 1560016918.9816
MEM 496.011719 1560016919.0826
MEM 496.304688 1560016919.1826
MEM 496.789062 1560016919.2827
MEM 496.707031 1560016919.3828
MEM 496.707031 1560016919.4829
MEM 496.707031 1560016919.5829
MEM 496.707031 1560016919.6839
MEM 496.707031 1560016919.7841
MEM 496.707031 1560016919.8849
MEM 496.707031 1560016919.9859
MEM 496.707031 1560016920.0860
MEM 496.707031 1560016920.1862
MEM 496.707031 1560016920.2868
MEM 496.707031 1560016920.3872
MEM 496.707031 1560016920.4876
MEM 496.707031 1560016920.5877
MEM 496.707031 1560016920.6879
MEM 496.773438 1560016920.7887
MEM 496.851562 1560016920.8897
MEM 496.843750 1560016920.9897
MEM 496.847656 1560016921.0907
MEM 496.824219 1560016921.1907
MEM 496.824219 1560016921.2917
MEM 496.824219 1560016921.3927
MEM 496.824219 1560016921.4934
MEM 496.824219 1560016921.5937
MEM 496.824219 1560016921.6947
MEM 496.824219 1560016921.7951
MEM 496.824219 1560016921.8953
MEM 496.824219 1560016921.9959
MEM 496.824219 1560016922.0960
MEM 496.824219 1560016922.1967
MEM 496.824219 1560016922.2972
MEM 496.824219 1560016922.3974
MEM 496.824219 1560016922.4976
MEM 496.824219 1560016922.5982
MEM 496.824219 1560016922.6992
MEM 496.824219 1560016922.8001
MEM 496.824219 1560016922.9009
MEM 496.824219 1560016923.0010
MEM 496.824219 1560016923.1021
MEM 496.824219 1560016923.2021
MEM 496.824219 1560016923.3026
MEM 496.824219 1560016923.4032
MEM 496.824219 1560016923.5035
MEM 496.824219 1560016923.6042
MEM 496.824219 1560016923.7045
MEM 496.824219 1560016923.8052
MEM 496.824219 1560016923.9065
MEM 496.824219 1560016924.0072
MEM 496.824219 1560016924.1082
MEM 496.824219 1560016924.2092
MEM 496.824219 1560016924.3094
MEM 496.824219 1560016924.4102
MEM 496.824219 1560016924.5115
MEM 496.824219 1560016924.6122
MEM 496.824219 1560016924.7125
MEM 496.964844 1560016924.8132
MEM 496.980469 1560016924.9142
MEM 496.863281 1560016925.0142
MEM 496.863281 1560016925.1143
MEM 496.863281 1560016925.2152
MEM 496.863281 1560016925.3152
MEM 496.863281 1560016925.4162
MEM 496.863281 1560016925.5162
MEM 496.863281 1560016925.6169
MEM 496.863281 1560016925.7173
MEM 496.863281 1560016925.8175
MEM 496.863281 1560016925.9178
MEM 496.863281 1560016926.0184
MEM 496.941406 1560016926.1193
MEM 496.917969 1560016926.2194
MEM 496.894531 1560016926.3196
MEM 496.898438 1560016926.4196
MEM 496.898438 1560016926.5202
MEM 496.898438 1560016926.6205
MEM 496.898438 1560016926.7214
MEM 496.898438 1560016926.8215
MEM 496.898438 1560016926.9221
MEM 496.898438 1560016927.0223
MEM 496.898438 1560016927.1229
MEM 496.898438 1560016927.2240
MEM 496.898438 1560016927.3250
MEM 496.898438 1560016927.4260
MEM 496.898438 1560016927.5270
MEM 496.898438 1560016927.6277
MEM 496.898438 1560016927.7280
MEM 496.898438 1560016927.8284
MEM 496.898438 1560016927.9285
MEM 496.898438 1560016928.0288
MEM 496.898438 1560016928.1294
MEM 496.898438 1560016928.2298
MEM 496.898438 1560016928.3307
MEM 496.898438 1560016928.4308
MEM 496.898438 1560016928.5315
MEM 496.898438 1560016928.6323
MEM 496.898438 1560016928.7329
MEM 496.898438 1560016928.8333
MEM 496.898438 1560016928.9345
MEM 496.898438 1560016929.0345
MEM 496.898438 1560016929.1355
MEM 496.898438 1560016929.2362
MEM 496.898438 1560016929.3367
MEM 496.898438 1560016929.4368
MEM 496.898438 1560016929.5369
MEM 496.898438 1560016929.6377
MEM 496.898438 1560016929.7377
MEM 496.898438 1560016929.8377
MEM 496.898438 1560016929.9380
MEM 496.898438 1560016930.0382
MEM 496.898438 1560016930.1390
MEM 496.898438 1560016930.2394
MEM 496.898438 1560016930.3401
MEM 496.898438 1560016930.4404
MEM 496.898438 1560016930.5411
MEM 496.898438 1560016930.6412
MEM 496.898438 1560016930.7412
MEM 496.898438 1560016930.8421
MEM 496.898438 1560016930.9431
