CMDLINE c:\users\hinjeniero\appdata\local\programs\python\python37\python.exe .\main.py
MEM 322.765625 1560017876.5902
MEM 322.765625 1560017876.6902
MEM 322.765625 1560017876.7912
MEM 322.765625 1560017876.8918
MEM 322.765625 1560017876.9925
MEM 322.769531 1560017877.0933
MEM 322.773438 1560017877.1936
MEM 322.773438 1560017877.2946
MEM 322.773438 1560017877.3946
MEM 322.781250 1560017877.4956
MEM 322.785156 1560017877.5966
MEM 322.785156 1560017877.6966
MEM 322.785156 1560017877.7968
MEM 322.785156 1560017877.8978
MEM 322.785156 1560017877.9986
MEM 322.792969 1560017878.0994
MEM 322.796875 1560017878.2000
MEM 322.804688 1560017878.3001
MEM 322.812500 1560017878.4007
MEM 322.824219 1560017878.5007
MEM 322.832031 1560017878.6008
MEM 322.832031 1560017878.7015
MEM 322.832031 1560017878.8023
MEM 322.832031 1560017878.9030
MEM 322.832031 1560017879.0040
MEM 322.832031 1560017879.1050
MEM 322.832031 1560017879.2050
MEM 322.832031 1560017879.3050
MEM 322.832031 1560017879.4051
MEM 322.832031 1560017879.5061
MEM 322.835938 1560017879.6071
MEM 322.835938 1560017879.7071
MEM 322.835938 1560017879.8072
MEM 322.835938 1560017879.9076
MEM 322.835938 1560017880.0085
MEM 322.835938 1560017880.1095
MEM 322.835938 1560017880.2096
MEM 322.835938 1560017880.3100
MEM 322.835938 1560017880.4110
MEM 322.835938 1560017880.5120
MEM 322.835938 1560017880.6120
MEM 322.835938 1560017880.7120
MEM 322.835938 1560017880.8122
MEM 324.136719 1560017880.9131
MEM 324.136719 1560017881.0131
MEM 324.136719 1560017881.1141
MEM 324.136719 1560017881.2151
MEM 324.136719 1560017881.3153
MEM 324.136719 1560017881.4161
MEM 324.136719 1560017881.5172
MEM 324.136719 1560017881.6173
MEM 324.136719 1560017881.7181
MEM 324.160156 1560017881.8183
MEM 324.160156 1560017881.9183
MEM 324.160156 1560017882.0183
MEM 324.160156 1560017882.1193
MEM 324.160156 1560017882.2205
MEM 324.160156 1560017882.3215
MEM 324.160156 1560017882.4222
MEM 324.160156 1560017882.5228
MEM 324.160156 1560017882.6237
MEM 324.160156 1560017882.7243
MEM 324.160156 1560017882.8252
MEM 324.160156 1560017882.9262
MEM 324.160156 1560017883.0269
MEM 324.160156 1560017883.1279
MEM 332.953125 1560017883.2279
MEM 341.960938 1560017883.3280
MEM 349.105469 1560017883.4281
MEM 349.105469 1560017883.5281
MEM 349.105469 1560017883.6283
MEM 349.105469 1560017883.7284
MEM 349.105469 1560017883.8288
MEM 349.105469 1560017883.9298
MEM 349.105469 1560017884.0298
MEM 350.378906 1560017884.1308
MEM 349.441406 1560017884.2310
MEM 349.441406 1560017884.3320
MEM 349.441406 1560017884.4330
MEM 349.441406 1560017884.5330
MEM 349.441406 1560017884.6340
MEM 349.441406 1560017884.7340
MEM 349.441406 1560017884.8340
MEM 349.441406 1560017884.9340
MEM 349.441406 1560017885.0344
MEM 349.441406 1560017885.1347
MEM 321.527344 1560017885.2347
MEM 353.652344 1560017885.3348
MEM 361.964844 1560017885.4355
MEM 364.519531 1560017885.5365
MEM 368.917969 1560017885.6366
MEM 380.804688 1560017885.7366
MEM 373.683594 1560017885.8376
MEM 390.691406 1560017885.9383
MEM 393.000000 1560017886.0383
MEM 392.773438 1560017886.1383
MEM 390.636719 1560017886.2393
MEM 388.863281 1560017886.3403
MEM 389.503906 1560017886.4403
MEM 390.210938 1560017886.5404
MEM 391.792969 1560017886.6404
MEM 392.605469 1560017886.7410
MEM 392.714844 1560017886.8420
MEM 393.027344 1560017886.9423
MEM 393.957031 1560017887.0433
MEM 394.363281 1560017887.1433
MEM 394.363281 1560017887.2436
MEM 394.363281 1560017887.3437
MEM 394.367188 1560017887.4442
MEM 394.554688 1560017887.5447
MEM 394.648438 1560017887.6457
MEM 394.816406 1560017887.7458
MEM 394.972656 1560017887.8458
MEM 395.140625 1560017887.9463
MEM 395.289062 1560017888.0463
MEM 395.382812 1560017888.1473
MEM 395.539062 1560017888.2473
MEM 395.773438 1560017888.3483
MEM 395.972656 1560017888.4489
MEM 396.046875 1560017888.5489
MEM 396.226562 1560017888.6499
MEM 396.503906 1560017888.7509
MEM 396.660156 1560017888.8509
MEM 398.199219 1560017888.9519
MEM 422.550781 1560017889.0519
MEM 422.550781 1560017889.1519
MEM 439.054688 1560017889.2521
MEM 411.156250 1560017889.3531
MEM 407.449219 1560017889.4541
MEM 408.250000 1560017889.5541
MEM 408.640625 1560017889.6551
MEM 409.378906 1560017889.7551
MEM 410.945312 1560017889.8551
MEM 411.691406 1560017889.9551
MEM 413.406250 1560017890.0561
MEM 412.234375 1560017890.1571
MEM 412.250000 1560017890.2571
MEM 412.335938 1560017890.3581
MEM 413.714844 1560017890.4591
MEM 420.261719 1560017890.5601
MEM 420.347656 1560017890.6601
MEM 421.390625 1560017890.7601
MEM 422.550781 1560017890.8611
MEM 424.058594 1560017890.9621
MEM 426.027344 1560017891.0621
MEM 425.566406 1560017891.1631
MEM 427.476562 1560017891.2641
MEM 428.386719 1560017891.3651
MEM 429.667969 1560017891.4661
MEM 431.894531 1560017891.5671
MEM 435.343750 1560017891.6671
MEM 435.929688 1560017891.7681
MEM 436.289062 1560017891.8681
MEM 439.550781 1560017891.9691
MEM 438.558594 1560017892.0691
MEM 441.902344 1560017892.1698
MEM 442.296875 1560017892.2699
MEM 442.351562 1560017892.3704
MEM 444.058594 1560017892.4704
MEM 444.523438 1560017892.5713
MEM 446.531250 1560017892.6714
MEM 448.480469 1560017892.7723
MEM 449.375000 1560017892.8731
MEM 450.351562 1560017892.9742
MEM 451.375000 1560017893.0752
MEM 452.058594 1560017893.1752
MEM 454.023438 1560017893.2761
MEM 456.675781 1560017893.3768
MEM 455.664062 1560017893.4768
MEM 457.414062 1560017893.5774
MEM 457.414062 1560017893.6784
MEM 459.945312 1560017893.7793
MEM 462.968750 1560017893.8803
MEM 460.996094 1560017893.9813
MEM 462.863281 1560017894.0814
MEM 464.242188 1560017894.1823
MEM 463.664062 1560017894.2824
MEM 465.136719 1560017894.3833
MEM 466.808594 1560017894.4843
MEM 467.121094 1560017894.5843
MEM 469.355469 1560017894.6844
MEM 470.406250 1560017894.7850
MEM 471.648438 1560017894.8860
MEM 473.746094 1560017894.9865
MEM 472.546875 1560017895.0875
MEM 474.699219 1560017895.1875
MEM 475.472656 1560017895.2885
MEM 476.136719 1560017895.3885
MEM 477.417969 1560017895.4885
MEM 478.886719 1560017895.5895
MEM 479.023438 1560017895.6905
MEM 479.796875 1560017895.7905
MEM 481.144531 1560017895.8915
MEM 481.878906 1560017895.9925
MEM 480.691406 1560017896.0925
MEM 482.761719 1560017896.1935
MEM 483.312500 1560017896.2935
MEM 484.054688 1560017896.3945
MEM 485.519531 1560017896.4945
MEM 485.394531 1560017896.5955
MEM 487.410156 1560017896.6965
MEM 486.179688 1560017896.7965
MEM 489.863281 1560017896.8975
MEM 490.113281 1560017896.9985
MEM 490.253906 1560017897.0985
MEM 492.375000 1560017897.1986
MEM 493.144531 1560017897.2996
MEM 493.769531 1560017897.4002
MEM 495.566406 1560017897.5009
MEM 498.867188 1560017897.6015
MEM 497.621094 1560017897.7015
MEM 499.074219 1560017897.8015
MEM 501.320312 1560017897.9016
MEM 501.164062 1560017898.0016
MEM 503.460938 1560017898.1017
MEM 502.976562 1560017898.2017
MEM 505.761719 1560017898.3018
MEM 505.773438 1560017898.4018
MEM 508.164062 1560017898.5019
MEM 508.957031 1560017898.6028
MEM 510.386719 1560017898.7029
MEM 511.074219 1560017898.8035
MEM 514.976562 1560017898.9045
MEM 514.363281 1560017899.0045
MEM 516.125000 1560017899.1046
MEM 516.914062 1560017899.2056
MEM 517.648438 1560017899.3065
MEM 520.367188 1560017899.4065
MEM 521.296875 1560017899.5075
MEM 522.750000 1560017899.6075
MEM 526.546875 1560017899.7075
MEM 526.390625 1560017899.8076
MEM 528.046875 1560017899.9076
MEM 531.011719 1560017900.0086
MEM 531.789062 1560017900.1086
MEM 531.847656 1560017900.2087
MEM 533.468750 1560017900.3087
MEM 535.582031 1560017900.4093
MEM 537.828125 1560017900.5093
MEM 537.960938 1560017900.6094
MEM 537.890625 1560017900.7104
MEM 539.015625 1560017900.8104
MEM 539.867188 1560017900.9104
MEM 541.000000 1560017901.0105
MEM 541.355469 1560017901.1106
MEM 543.031250 1560017901.2106
MEM 545.882812 1560017901.3108
MEM 545.714844 1560017901.4117
MEM 546.757812 1560017901.5118
MEM 548.941406 1560017901.6126
MEM 549.289062 1560017901.7126
MEM 550.136719 1560017901.8132
MEM 552.664062 1560017901.9138
MEM 554.539062 1560017902.0148
MEM 554.906250 1560017902.1157
MEM 556.781250 1560017902.2163
MEM 559.511719 1560017902.3173
MEM 559.816406 1560017902.4173
MEM 561.324219 1560017902.5173
MEM 562.164062 1560017902.6183
MEM 564.308594 1560017902.7193
MEM 568.078125 1560017902.8193
MEM 567.226562 1560017902.9203
MEM 568.496094 1560017903.0203
MEM 569.785156 1560017903.1213
MEM 571.648438 1560017903.2213
MEM 573.496094 1560017903.3223
MEM 575.140625 1560017903.4233
MEM 576.742188 1560017903.5243
MEM 578.605469 1560017903.6243
MEM 579.542969 1560017903.7243
MEM 580.519531 1560017903.8243
MEM 583.132812 1560017903.9253
MEM 583.406250 1560017904.0253
MEM 585.585938 1560017904.1253
MEM 587.867188 1560017904.2263
MEM 587.867188 1560017904.3263
MEM 590.675781 1560017904.4273
MEM 591.894531 1560017904.5273
MEM 594.074219 1560017904.6283
MEM 595.304688 1560017904.7283
MEM 596.121094 1560017904.8293
MEM 600.246094 1560017904.9303
MEM 600.023438 1560017905.0303
MEM 601.398438 1560017905.1303
MEM 604.179688 1560017905.2303
MEM 604.796875 1560017905.3303
MEM 608.917969 1560017905.4303
MEM 610.457031 1560017905.5313
MEM 613.039062 1560017905.6323
MEM 614.597656 1560017905.7333
MEM 616.625000 1560017905.8343
MEM 618.144531 1560017905.9343
MEM 620.218750 1560017906.0343
MEM 620.039062 1560017906.1353
MEM 621.824219 1560017906.2363
MEM 625.718750 1560017906.3363
MEM 626.906250 1560017906.4373
MEM 628.218750 1560017906.5373
MEM 629.656250 1560017906.6383
MEM 631.488281 1560017906.7393
MEM 633.671875 1560017906.8393
MEM 635.070312 1560017906.9393
MEM 636.746094 1560017907.0403
MEM 638.820312 1560017907.1403
MEM 640.390625 1560017907.2403
MEM 643.714844 1560017907.3403
MEM 645.613281 1560017907.4404
MEM 648.953125 1560017907.5413
MEM 649.488281 1560017907.6414
MEM 652.363281 1560017907.7423
MEM 654.289062 1560017907.8433
MEM 656.449219 1560017907.9434
MEM 659.585938 1560017908.0434
MEM 661.828125 1560017908.1444
MEM 664.109375 1560017908.2454
MEM 664.378906 1560017908.3460
MEM 668.398438 1560017908.4469
MEM 672.214844 1560017908.5470
MEM 672.140625 1560017908.6480
MEM 676.320312 1560017908.7480
MEM 677.253906 1560017908.8490
MEM 680.496094 1560017908.9490
MEM 682.636719 1560017909.0490
MEM 686.105469 1560017909.1500
MEM 687.921875 1560017909.2500
MEM 692.582031 1560017909.3510
MEM 693.355469 1560017909.4511
MEM 695.261719 1560017909.5511
MEM 699.203125 1560017909.6521
MEM 701.050781 1560017909.7527
MEM 704.425781 1560017909.8528
MEM 706.757812 1560017909.9538
MEM 709.207031 1560017910.0538
MEM 712.558594 1560017910.1548
MEM 716.023438 1560017910.2558
MEM 719.992188 1560017910.3568
MEM 721.253906 1560017910.4578
MEM 724.492188 1560017910.5587
MEM 727.046875 1560017910.6588
MEM 728.644531 1560017910.7597
MEM 732.019531 1560017910.8598
MEM 734.687500 1560017910.9607
MEM 737.976562 1560017911.0607
MEM 739.542969 1560017911.1608
MEM 742.539062 1560017911.2617
MEM 746.019531 1560017911.3617
MEM 747.253906 1560017911.4618
MEM 749.863281 1560017911.5627
MEM 751.621094 1560017911.6627
MEM 755.964844 1560017911.7637
MEM 757.105469 1560017911.8648
MEM 761.144531 1560017911.9658
MEM 761.820312 1560017912.0658
MEM 766.554688 1560017912.1659
MEM 767.343750 1560017912.2668
MEM 768.906250 1560017912.3668
MEM 770.890625 1560017912.4669
MEM 773.242188 1560017912.5679
MEM 775.730469 1560017912.6679
MEM 779.531250 1560017912.7689
MEM 779.820312 1560017912.8699
MEM 782.925781 1560017912.9699
MEM 785.265625 1560017913.0709
MEM 788.582031 1560017913.1715
MEM 790.351562 1560017913.2715
MEM 793.562500 1560017913.3725
MEM 796.273438 1560017913.4725
MEM 798.300781 1560017913.5725
MEM 801.707031 1560017913.6735
MEM 804.699219 1560017913.7745
MEM 805.304688 1560017913.8746
MEM 807.425781 1560017913.9756
MEM 810.179688 1560017914.0761
MEM 813.195312 1560017914.1761
MEM 814.578125 1560017914.2771
MEM 818.406250 1560017914.3771
MEM 819.695312 1560017914.4781
MEM 822.390625 1560017914.5781
MEM 825.441406 1560017914.6791
MEM 828.621094 1560017914.7791
MEM 828.937500 1560017914.8791
MEM 831.410156 1560017914.9791
MEM 833.402344 1560017915.0801
MEM 836.082031 1560017915.1810
MEM 839.015625 1560017915.2820
MEM 841.960938 1560017915.3820
MEM 844.242188 1560017915.4830
MEM 845.359375 1560017915.5830
MEM 847.558594 1560017915.6830
MEM 850.187500 1560017915.7840
MEM 853.011719 1560017915.8840
MEM 855.363281 1560017915.9840
MEM 857.480469 1560017916.0850
MEM 860.390625 1560017916.1860
MEM 864.039062 1560017916.2870
MEM 865.332031 1560017916.3870
MEM 868.500000 1560017916.4880
MEM 871.046875 1560017916.5881
MEM 874.019531 1560017916.6891
MEM 876.292969 1560017916.7891
MEM 878.562500 1560017916.8901
MEM 881.054688 1560017916.9901
MEM 884.949219 1560017917.0911
MEM 887.707031 1560017917.1912
MEM 889.191406 1560017917.2912
MEM 892.367188 1560017917.3912
MEM 895.113281 1560017917.4912
MEM 896.835938 1560017917.5922
MEM 899.980469 1560017917.6922
MEM 902.386719 1560017917.7932
MEM 905.011719 1560017917.8942
MEM 907.500000 1560017917.9952
MEM 909.128906 1560017918.0962
MEM 912.136719 1560017918.1972
MEM 914.972656 1560017918.2972
MEM 917.800781 1560017918.3982
MEM 921.062500 1560017918.4984
MEM 921.378906 1560017918.5984
MEM 921.429688 1560017918.6984
MEM 921.578125 1560017918.7984
MEM 923.867188 1560017918.8994
MEM 924.035156 1560017919.0004
MEM 924.035156 1560017919.1004
MEM 924.035156 1560017919.2014
MEM 924.187500 1560017919.3016
MEM 924.492188 1560017919.4016
MEM 925.882812 1560017919.5026
MEM 927.421875 1560017919.6036
MEM 928.808594 1560017919.7036
MEM 930.347656 1560017919.8041
MEM 931.886719 1560017919.9041
MEM 933.273438 1560017920.0051
MEM 934.808594 1560017920.1051
MEM 936.199219 1560017920.2061
MEM 937.765625 1560017920.3062
MEM 939.152344 1560017920.4062
MEM 940.695312 1560017920.5072
MEM 942.082031 1560017920.6077
MEM 943.621094 1560017920.7077
MEM 945.156250 1560017920.8087
MEM 946.546875 1560017920.9087
MEM 948.085938 1560017921.0097
MEM 949.476562 1560017921.1097
MEM 951.015625 1560017921.2107
MEM 952.562500 1560017921.3107
MEM 953.945312 1560017921.4107
MEM 955.488281 1560017921.5107
MEM 956.875000 1560017921.6117
MEM 958.414062 1560017921.7127
MEM 959.960938 1560017921.8127
MEM 961.726562 1560017921.9137
MEM 963.511719 1560017922.0147
MEM 967.207031 1560017922.1147
MEM 970.046875 1560017922.2149
MEM 973.570312 1560017922.3149
MEM 977.097656 1560017922.4159
MEM 980.468750 1560017922.5169
MEM 984.386719 1560017922.6169
MEM 987.222656 1560017922.7169
MEM 990.746094 1560017922.8179
MEM 994.363281 1560017922.9179
MEM 997.894531 1560017923.0189
MEM 1001.503906 1560017923.1199
MEM 1004.339844 1560017923.2199
MEM 1007.871094 1560017923.3209
MEM 1011.484375 1560017923.4210
MEM 1015.011719 1560017923.5219
MEM 1018.285156 1560017923.6219
MEM 1022.156250 1560017923.7220
MEM 1025.425781 1560017923.8229
MEM 1028.949219 1560017923.9230
MEM 1032.562500 1560017924.0230
MEM 1035.742188 1560017924.1240
MEM 1039.355469 1560017924.2249
MEM 1042.878906 1560017924.3250
MEM 1046.496094 1560017924.4259
MEM 1049.679688 1560017924.5260
MEM 1053.292969 1560017924.6270
MEM 1056.468750 1560017924.7271
MEM 1060.101562 1560017924.8282
MEM 1064.121094 1560017924.9292
MEM 1067.523438 1560017925.0292
MEM 1068.332031 1560017925.1302
MEM 1068.753906 1560017925.2302
MEM 1069.730469 1560017925.3311
MEM 1070.730469 1560017925.4321
MEM 1071.992188 1560017925.5331
MEM 1073.085938 1560017925.6332
MEM 1074.179688 1560017925.7341
MEM 1075.273438 1560017925.8351
MEM 1076.304688 1560017925.9351
MEM 1077.847656 1560017926.0352
MEM 1079.386719 1560017926.1362
MEM 1080.925781 1560017926.2371
MEM 1083.144531 1560017926.3371
MEM 1083.980469 1560017926.4372
MEM 1085.519531 1560017926.5381
MEM 1086.902344 1560017926.6381
MEM 1088.445312 1560017926.7391
MEM 1089.832031 1560017926.8392
MEM 1091.371094 1560017926.9401
MEM 1092.761719 1560017927.0411
MEM 1094.148438 1560017927.1412
MEM 1095.687500 1560017927.2414
MEM 1097.226562 1560017927.3414
MEM 1098.765625 1560017927.4418
MEM 1100.933594 1560017927.5418
MEM 1102.539062 1560017927.6428
MEM 1104.328125 1560017927.7428
MEM 1106.722656 1560017927.8428
MEM 1108.324219 1560017927.9428
MEM 1109.960938 1560017928.0438
MEM 1112.066406 1560017928.1448
MEM 1114.597656 1560017928.2448
MEM 1116.078125 1560017928.3458
MEM 1117.992188 1560017928.4468
MEM 1120.792969 1560017928.5468
MEM 1124.750000 1560017928.6468
MEM 1127.585938 1560017928.7478
MEM 1131.109375 1560017928.8478
MEM 1134.726562 1560017928.9488
MEM 1138.265625 1560017929.0498
MEM 1141.875000 1560017929.1498
MEM 1145.058594 1560017929.2508
MEM 1149.015625 1560017929.3508
MEM 1151.851562 1560017929.4508
MEM 1155.035156 1560017929.5518
MEM 1158.304688 1560017929.6528
MEM 1161.488281 1560017929.7528
MEM 1165.101562 1560017929.8528
MEM 1168.277344 1560017929.9528
MEM 1171.808594 1560017930.0528
MEM 1175.410156 1560017930.1534
MEM 1179.023438 1560017930.2544
MEM 1181.863281 1560017930.3548
MEM 1185.386719 1560017930.4553
MEM 1188.570312 1560017930.5554
MEM 1192.339844 1560017930.6564
MEM 1194.835938 1560017930.7565
MEM 1198.210938 1560017930.8565
MEM 1200.843750 1560017930.9565
MEM 1203.277344 1560017931.0566
MEM 1205.648438 1560017931.1566
MEM 1208.355469 1560017931.2567
MEM 1211.574219 1560017931.3567
MEM 1214.804688 1560017931.4576
MEM 1217.781250 1560017931.5578
MEM 1219.203125 1560017931.6586
MEM 1219.859375 1560017931.7586
MEM 1220.679688 1560017931.8586
MEM 1222.042969 1560017931.9597
MEM 1223.273438 1560017932.0606
MEM 1224.214844 1560017932.1609
MEM 1225.093750 1560017932.2609
MEM 1226.773438 1560017932.3618
MEM 1228.222656 1560017932.4628
MEM 1229.828125 1560017932.5628
MEM 1231.214844 1560017932.6630
MEM 1232.441406 1560017932.7640
MEM 1233.980469 1560017932.8650
MEM 1235.367188 1560017932.9651
MEM 1236.906250 1560017933.0651
MEM 1238.445312 1560017933.1651
MEM 1239.984375 1560017933.2661
MEM 1241.371094 1560017933.3661
MEM 1243.750000 1560017933.4671
MEM 1245.378906 1560017933.5671
MEM 1247.339844 1560017933.6671
MEM 1249.097656 1560017933.7681
MEM 1251.476562 1560017933.8681
MEM 1253.117188 1560017933.9691
MEM 1255.027344 1560017934.0691
MEM 1257.402344 1560017934.1701
MEM 1259.007812 1560017934.2702
MEM 1260.992188 1560017934.3712
MEM 1263.035156 1560017934.4722
MEM 1264.671875 1560017934.5723
MEM 1266.777344 1560017934.6732
MEM 1268.535156 1560017934.7732
MEM 1270.910156 1560017934.8732
MEM 1272.394531 1560017934.9742
MEM 1275.316406 1560017935.0743
MEM 1278.156250 1560017935.1752
MEM 1281.683594 1560017935.2752
MEM 1285.292969 1560017935.3752
MEM 1288.824219 1560017935.4762
MEM 1292.093750 1560017935.5763
MEM 1295.617188 1560017935.6773
MEM 1298.886719 1560017935.7773
MEM 1302.410156 1560017935.8773
MEM 1305.683594 1560017935.9774
MEM 1309.207031 1560017936.0784
MEM 1312.390625 1560017936.1785
MEM 1316.000000 1560017936.2795
MEM 1318.152344 1560017936.3795
MEM 1320.558594 1560017936.4805
MEM 1323.902344 1560017936.5815
MEM 1325.015625 1560017936.6825
MEM 1328.144531 1560017936.7835
MEM 1331.289062 1560017936.8845
MEM 1334.152344 1560017936.9855
MEM 1336.703125 1560017937.0855
MEM 1339.847656 1560017937.1855
MEM 1342.714844 1560017937.2857
MEM 1345.171875 1560017937.3857
MEM 1347.628906 1560017937.4857
MEM 1350.433594 1560017937.5867
MEM 1353.054688 1560017937.6867
MEM 1355.925781 1560017937.7877
MEM 1358.425781 1560017937.8877
MEM 1361.007812 1560017937.9887
MEM 1363.386719 1560017938.0897
MEM 1365.757812 1560017938.1897
MEM 1368.546875 1560017938.2907
MEM 1370.792969 1560017938.3907
MEM 1371.652344 1560017938.4907
MEM 1372.773438 1560017938.5917
MEM 1373.976562 1560017938.6917
MEM 1375.218750 1560017938.7927
MEM 1376.664062 1560017938.8927
MEM 1378.203125 1560017938.9937
MEM 1379.742188 1560017939.0947
MEM 1380.457031 1560017939.1947
MEM 1382.675781 1560017939.2957
MEM 1383.507812 1560017939.3967
MEM 1384.957031 1560017939.4977
MEM 1387.027344 1560017939.5977
MEM 1388.636719 1560017939.6987
MEM 1391.011719 1560017939.7997
MEM 1392.496094 1560017939.8997
MEM 1394.101562 1560017939.9997
MEM 1395.867188 1560017940.1007
MEM 1397.476562 1560017940.2017
MEM 1399.859375 1560017940.3017
MEM 1401.503906 1560017940.4027
MEM 1403.472656 1560017940.5027
MEM 1405.234375 1560017940.6037
MEM 1407.617188 1560017940.7037
MEM 1409.261719 1560017940.8047
MEM 1411.179688 1560017940.9047
MEM 1413.554688 1560017941.0047
MEM 1415.191406 1560017941.1057
MEM 1417.148438 1560017941.2067
MEM 1419.187500 1560017941.3077
MEM 1420.820312 1560017941.4087
MEM 1422.925781 1560017941.5087
MEM 1424.871094 1560017941.6097
MEM 1427.011719 1560017941.7097
MEM 1430.117188 1560017941.8097
MEM 1432.453125 1560017941.9097
MEM 1435.976562 1560017942.0097
MEM 1439.593750 1560017942.1107
MEM 1442.777344 1560017942.2107
MEM 1446.390625 1560017942.3117
MEM 1449.570312 1560017942.4127
MEM 1453.101562 1560017942.5127
MEM 1456.964844 1560017942.6127
MEM 1459.527344 1560017942.7127
MEM 1464.527344 1560017942.8137
MEM 1466.824219 1560017942.9147
MEM 1469.750000 1560017943.0147
MEM 1472.695312 1560017943.1157
MEM 1475.652344 1560017943.2167
MEM 1480.582031 1560017943.3177
MEM 1480.785156 1560017943.4177
MEM 1482.152344 1560017943.5187
MEM 1484.390625 1560017943.6197
MEM 1488.316406 1560017943.7207
MEM 1488.371094 1560017943.8207
MEM 1488.484375 1560017943.9207
MEM 1489.554688 1560017944.0207
