CMDLINE c:\users\hinjeniero\appdata\local\programs\python\python37\python.exe .\main.py
MEM 1042.375000 1560018493.3317
MEM 1045.644531 1560018493.4317
MEM 1049.171875 1560018493.5317
MEM 1052.972656 1560018493.6327
MEM 1055.960938 1560018493.7327
MEM 1058.921875 1560018493.8337
MEM 1061.636719 1560018493.9337
MEM 1064.847656 1560018494.0347
MEM 1067.644531 1560018494.1357
MEM 1070.769531 1560018494.2357
MEM 1073.832031 1560018494.3367
MEM 1076.703125 1560018494.4377
MEM 1079.410156 1560018494.5377
MEM 1081.609375 1560018494.6387
MEM 1082.632812 1560018494.7397
MEM 1083.574219 1560018494.8407
MEM 1085.039062 1560018494.9417
MEM 1085.980469 1560018495.0427
MEM 1087.324219 1560018495.1427
MEM 1089.226562 1560018495.2427
MEM 1090.312500 1560018495.3427
MEM 1091.851562 1560018495.4437
MEM 1093.390625 1560018495.5437
MEM 1094.929688 1560018495.6442
MEM 1096.468750 1560018495.7442
MEM 1097.855469 1560018495.8452
MEM 1099.394531 1560018495.9452
MEM 1100.933594 1560018496.0452
MEM 1102.476562 1560018496.1462
MEM 1104.015625 1560018496.2472
MEM 1105.933594 1560018496.3482
MEM 1108.046875 1560018496.4482
MEM 1109.804688 1560018496.5482
MEM 1112.332031 1560018496.6492
MEM 1113.816406 1560018496.7502
MEM 1115.921875 1560018496.8502
MEM 1117.960938 1560018496.9512
MEM 1119.941406 1560018497.0512
MEM 1121.855469 1560018497.1522
MEM 1123.613281 1560018497.2529
MEM 1125.929688 1560018497.3539
MEM 1127.695312 1560018497.4539
MEM 1130.074219 1560018497.5539
MEM 1131.898438 1560018497.6549
MEM 1134.664062 1560018497.7549
MEM 1136.875000 1560018497.8559
MEM 1140.359375 1560018497.9569
MEM 1143.199219 1560018498.0569
MEM 1146.722656 1560018498.1569
MEM 1150.339844 1560018498.2579
MEM 1153.882812 1560018498.3589
MEM 1157.500000 1560018498.4589
MEM 1160.683594 1560018498.5599
MEM 1164.308594 1560018498.6609
MEM 1167.832031 1560018498.7609
MEM 1171.789062 1560018498.8609
MEM 1174.972656 1560018498.9619
MEM 1178.238281 1560018499.0629
MEM 1181.761719 1560018499.1629
MEM 1185.859375 1560018499.2639
MEM 1188.757812 1560018499.3649
MEM 1192.625000 1560018499.4659
MEM 1195.000000 1560018499.5659
MEM 1197.781250 1560018499.6669
MEM 1201.011719 1560018499.7669
MEM 1203.878906 1560018499.8679
MEM 1206.679688 1560018499.9679
MEM 1210.070312 1560018500.0689
MEM 1213.214844 1560018500.1689
MEM 1215.929688 1560018500.2699
MEM 1218.539062 1560018500.3700
MEM 1221.769531 1560018500.4700
MEM 1224.949219 1560018500.5710
MEM 1227.632812 1560018500.6719
MEM 1230.925781 1560018500.7729
MEM 1233.691406 1560018500.8730
MEM 1234.722656 1560018500.9730
MEM 1236.019531 1560018501.0739
MEM 1237.468750 1560018501.1739
MEM 1238.343750 1560018501.2749
MEM 1239.937500 1560018501.3750
MEM 1241.476562 1560018501.4760
MEM 1242.957031 1560018501.5770
MEM 1244.468750 1560018501.6770
MEM 1245.859375 1560018501.7770
MEM 1247.398438 1560018501.8770
MEM 1249.558594 1560018501.9780
MEM 1251.097656 1560018502.0780
MEM 1252.632812 1560018502.1790
MEM 1254.125000 1560018502.2790
MEM 1255.882812 1560018502.3800
MEM 1257.640625 1560018502.4800
MEM 1259.402344 1560018502.5801
MEM 1261.664062 1560018502.6811
MEM 1263.765625 1560018502.7811
MEM 1265.804688 1560018502.8812
MEM 1267.437500 1560018502.9822
MEM 1269.542969 1560018503.0822
MEM 1271.308594 1560018503.1832
MEM 1273.687500 1560018503.2842
MEM 1275.488281 1560018503.3851
MEM 1277.882812 1560018503.4851
MEM 1279.554688 1560018503.5852
MEM 1282.476562 1560018503.6862
MEM 1284.531250 1560018503.7871
MEM 1287.035156 1560018503.8871
MEM 1289.519531 1560018503.9872
MEM 1292.019531 1560018504.0875
MEM 1295.449219 1560018504.1885
MEM 1298.628906 1560018504.2885
MEM 1302.527344 1560018504.3895
MEM 1305.421875 1560018504.4895
MEM 1308.945312 1560018504.5905
MEM 1312.562500 1560018504.6915
MEM 1316.085938 1560018504.7915
MEM 1319.359375 1560018504.8915
MEM 1322.882812 1560018504.9925
MEM 1326.843750 1560018505.0935
MEM 1330.746094 1560018505.1935
MEM 1333.734375 1560018505.2945
MEM 1339.585938 1560018505.3950
MEM 1339.355469 1560018505.4960
MEM 1342.234375 1560018505.5970
MEM 1345.804688 1560018505.6970
MEM 1348.324219 1560018505.7971
MEM 1350.878906 1560018505.8971
MEM 1353.257812 1560018505.9981
MEM 1354.910156 1560018506.0990
MEM 1357.406250 1560018506.2000
MEM 1358.476562 1560018506.3000
MEM 1359.250000 1560018506.4001
MEM 1360.558594 1560018506.5010
MEM 1363.992188 1560018506.6010
MEM 1366.566406 1560018506.7010
MEM 1367.679688 1560018506.8021
MEM 1369.589844 1560018506.9030
MEM 1372.675781 1560018507.0031
MEM 1374.140625 1560018507.1041
MEM 1375.761719 1560018507.2041
MEM 1377.105469 1560018507.3050
MEM 1376.101562 1560018507.4050
MEM 1375.121094 1560018507.5051
MEM 1376.144531 1560018507.6060
MEM 1377.496094 1560018507.7071
MEM 1374.976562 1560018507.8080
MEM 1376.027344 1560018507.9090
MEM 1376.210938 1560018508.0090
MEM 1376.226562 1560018508.1092
MEM 1376.250000 1560018508.2102
MEM 1377.289062 1560018508.3102
MEM 1377.664062 1560018508.4112
MEM 1377.730469 1560018508.5112
MEM 1377.730469 1560018508.6121
MEM 1262.929688 1560018508.7122
MEM 1264.000000 1560018508.8122
MEM 1264.058594 1560018508.9122
MEM 1264.281250 1560018509.0132
MEM 1264.281250 1560018509.1142
MEM 1264.203125 1560018509.2152
MEM 1264.300781 1560018509.3152
MEM 1264.300781 1560018509.4152
MEM 1264.300781 1560018509.5162
MEM 1265.683594 1560018509.6172
MEM 1264.566406 1560018509.7182
MEM 1265.328125 1560018509.8192
MEM 1265.441406 1560018509.9202
MEM 1265.750000 1560018510.0202
MEM 1265.718750 1560018510.1202
MEM 1266.792969 1560018510.2212
MEM 1264.656250 1560018510.3222
MEM 1265.726562 1560018510.4224
MEM 1264.703125 1560018510.5224
MEM 1264.707031 1560018510.6224
MEM 1264.714844 1560018510.7233
MEM 1264.847656 1560018510.8236
MEM 1264.851562 1560018510.9236
MEM 1266.894531 1560018511.0237
