CMDLINE c:\users\hinjeniero\appdata\local\programs\python\python37\python.exe .\main.py
MEM 0.992188 1561744890.9671
MEM 11.722656 1561744891.0752
MEM 19.140625 1561744891.1832
MEM 24.828125 1561744891.2893
MEM 29.804688 1561744891.3972
MEM 37.757812 1561744891.5040
MEM 44.457031 1561744891.6121
MEM 47.335938 1561744891.7195
MEM 47.335938 1561744891.8275
MEM 47.335938 1561744891.9362
MEM 47.335938 1561744892.0466
MEM 47.335938 1561744892.1532
MEM 47.343750 1561744892.2603
MEM 46.621094 1561744892.3692
MEM 50.007812 1561744892.4772
MEM 52.683594 1561744892.5879
MEM 60.472656 1561744892.6962
MEM 63.910156 1561744892.8061
MEM 67.605469 1561744892.9136
MEM 72.410156 1561744893.0224
MEM 74.777344 1561744893.1323
MEM 76.066406 1561744893.2393
MEM 76.652344 1561744893.3473
MEM 81.820312 1561744893.4546
MEM 85.097656 1561744893.5622
MEM 91.820312 1561744893.6736
MEM 131.867188 1561744893.7813
MEM 147.097656 1561744893.8899
MEM 148.152344 1561744893.9975
MEM 148.804688 1561744894.1078
MEM 152.277344 1561744894.2194
MEM 153.753906 1561744894.3291
MEM 154.453125 1561744894.4375
MEM 156.125000 1561744894.5483
MEM 159.296875 1561744894.6563
MEM 162.265625 1561744894.7641
MEM 169.015625 1561744894.8752
MEM 171.839844 1561744894.9825
MEM 173.445312 1561744895.0907
MEM 176.039062 1561744895.1983
MEM 177.136719 1561744895.3064
MEM 177.140625 1561744895.4148
MEM 179.605469 1561744895.5231
MEM 181.785156 1561744895.6314
MEM 183.121094 1561744895.7403
MEM 185.847656 1561744895.8502
MEM 188.121094 1561744895.9573
MEM 201.656250 1561744896.0675
MEM 202.273438 1561744896.1760
MEM 205.339844 1561744896.2852
MEM 206.125000 1561744896.3949
MEM 206.328125 1561744896.5043
MEM 209.859375 1561744896.6151
MEM 212.117188 1561744896.7233
MEM 211.363281 1561744896.8315
MEM 212.375000 1561744896.9425
MEM 213.191406 1561744897.0514
MEM 214.535156 1561744897.1600
MEM 216.433594 1561744897.2676
MEM 217.343750 1561744897.3767
MEM 218.015625 1561744897.4833
MEM 218.636719 1561744897.5924
MEM 220.582031 1561744897.7008
MEM 220.453125 1561744897.8084
MEM 222.535156 1561744897.9153
MEM 221.199219 1561744898.0233
MEM 221.378906 1561744898.1310
MEM 221.898438 1561744898.2382
MEM 221.902344 1561744898.3474
MEM 222.738281 1561744898.4551
MEM 222.816406 1561744898.5635
MEM 222.925781 1561744898.6726
MEM 227.285156 1561744898.7814
MEM 236.996094 1561744898.8896
MEM 238.687500 1561744898.9997
MEM 229.527344 1561744899.1074
MEM 230.761719 1561744899.2157
MEM 234.343750 1561744899.3237
MEM 237.558594 1561744899.4325
MEM 242.738281 1561744899.5415
MEM 245.789062 1561744899.6495
MEM 250.066406 1561744899.7563
MEM 252.558594 1561744899.8632
MEM 256.894531 1561744899.9715
MEM 259.542969 1561744900.0795
MEM 263.757812 1561744900.1876
