CMDLINE c:\users\hinjeniero\appdata\local\programs\python\python37\python.exe .\main.py
MEM 776.019531 1560017202.5752
MEM 776.875000 1560017202.6762
MEM 776.875000 1560017202.7772
MEM 777.328125 1560017202.8772
MEM 777.632812 1560017202.9773
MEM 780.558594 1560017203.0773
MEM 780.558594 1560017203.1773
MEM 780.707031 1560017203.2783
MEM 780.707031 1560017203.3792
MEM 784.011719 1560017203.4792
MEM 784.035156 1560017203.5793
MEM 784.191406 1560017203.6803
MEM 784.191406 1560017203.7812
MEM 785.863281 1560017203.8822
MEM 787.460938 1560017203.9822
MEM 787.460938 1560017204.0823
MEM 787.617188 1560017204.1823
MEM 788.382812 1560017204.2833
MEM 791.179688 1560017204.3843
MEM 791.218750 1560017204.4853
MEM 791.222656 1560017204.5862
MEM 792.582031 1560017204.6862
MEM 793.062500 1560017204.7872
MEM 794.089844 1560017204.8873
MEM 791.554688 1560017204.9882
MEM 791.554688 1560017205.0882
MEM 791.582031 1560017205.1893
MEM 791.582031 1560017205.2893
MEM 791.582031 1560017205.3902
MEM 791.582031 1560017205.4903
MEM 792.585938 1560017205.5913
MEM 794.925781 1560017205.6918
MEM 741.683594 1560017205.7918
MEM 741.996094 1560017205.8928
MEM 742.535156 1560017205.9928
MEM 742.648438 1560017206.0938
MEM 708.132812 1560017206.1948
MEM 704.675781 1560017206.2948
MEM 704.683594 1560017206.3953
MEM 679.878906 1560017206.4963
MEM 682.492188 1560017206.5963
MEM 682.554688 1560017206.6973
MEM 682.554688 1560017206.7974
MEM 575.167969 1560017206.8983
MEM 575.472656 1560017206.9983
MEM 575.476562 1560017207.0984
MEM 573.593750 1560017207.1993
MEM 573.625000 1560017207.2993
MEM 573.625000 1560017207.4003
MEM 572.921875 1560017207.5003
MEM 572.972656 1560017207.6003
MEM 570.156250 1560017207.7013
MEM 569.214844 1560017207.8013
MEM 569.343750 1560017207.9023
MEM 569.386719 1560017208.0026
MEM 566.785156 1560017208.1036
MEM 566.820312 1560017208.2046
MEM 566.828125 1560017208.3046
MEM 567.925781 1560017208.4056
MEM 568.949219 1560017208.5056
MEM 570.535156 1560017208.6066
MEM 571.121094 1560017208.7076
MEM 574.578125 1560017208.8076
MEM 582.484375 1560017208.9076
MEM 583.550781 1560017209.0076
MEM 584.054688 1560017209.1079
MEM 584.328125 1560017209.2089
MEM 585.917969 1560017209.3090
MEM 591.125000 1560017209.4100
MEM 591.289062 1560017209.5110
MEM 591.480469 1560017209.6120
MEM 591.574219 1560017209.7130
MEM 591.640625 1560017209.8130
MEM 591.789062 1560017209.9140
MEM 591.839844 1560017210.0150
MEM 591.851562 1560017210.1160
MEM 591.894531 1560017210.2160
MEM 591.906250 1560017210.3160
MEM 591.910156 1560017210.4170
MEM 592.292969 1560017210.5171
MEM 592.343750 1560017210.6172
MEM 592.425781 1560017210.7173
MEM 592.402344 1560017210.8174
MEM 592.402344 1560017210.9185
MEM 592.402344 1560017211.0193
MEM 592.402344 1560017211.1196
MEM 592.402344 1560017211.2206
MEM 592.402344 1560017211.3212
MEM 592.402344 1560017211.4222
MEM 592.402344 1560017211.5222
MEM 592.402344 1560017211.6222
MEM 592.402344 1560017211.7232
MEM 592.402344 1560017211.8241
MEM 592.402344 1560017211.9251
MEM 592.402344 1560017212.0251
MEM 592.402344 1560017212.1261
MEM 592.402344 1560017212.2267
MEM 592.402344 1560017212.3269
MEM 592.402344 1560017212.4277
MEM 592.402344 1560017212.5277
MEM 592.402344 1560017212.6277
MEM 592.402344 1560017212.7277
MEM 592.402344 1560017212.8284
MEM 592.402344 1560017212.9294
MEM 592.402344 1560017213.0294
MEM 592.402344 1560017213.1294
MEM 592.402344 1560017213.2296
MEM 592.402344 1560017213.3297
MEM 592.402344 1560017213.4298
MEM 592.402344 1560017213.5298
MEM 592.402344 1560017213.6301
MEM 592.402344 1560017213.7302
MEM 592.402344 1560017213.8303
MEM 592.402344 1560017213.9305
MEM 592.402344 1560017214.0306
MEM 592.402344 1560017214.1308
MEM 592.402344 1560017214.2309
MEM 592.402344 1560017214.3310
MEM 592.402344 1560017214.4320
MEM 592.402344 1560017214.5330
MEM 592.402344 1560017214.6330
MEM 592.402344 1560017214.7330
MEM 592.402344 1560017214.8330
MEM 592.402344 1560017214.9340
MEM 592.402344 1560017215.0350
MEM 592.402344 1560017215.1350
MEM 592.402344 1560017215.2351
MEM 592.402344 1560017215.3361
MEM 592.402344 1560017215.4361
MEM 592.402344 1560017215.5370
MEM 592.691406 1560017215.6370
MEM 592.855469 1560017215.7371
MEM 592.832031 1560017215.8380
MEM 592.832031 1560017215.9383
MEM 592.832031 1560017216.0383
MEM 592.832031 1560017216.1393
MEM 592.832031 1560017216.2393
MEM 592.832031 1560017216.3403
MEM 592.832031 1560017216.4413
MEM 592.832031 1560017216.5423
MEM 592.832031 1560017216.6423
MEM 592.832031 1560017216.7423
MEM 592.832031 1560017216.8433
MEM 592.832031 1560017216.9433
MEM 592.832031 1560017217.0443
MEM 592.832031 1560017217.1444
MEM 592.832031 1560017217.2445
MEM 592.832031 1560017217.3445
MEM 592.832031 1560017217.4455
MEM 592.832031 1560017217.5464
MEM 592.832031 1560017217.6464
MEM 592.832031 1560017217.7465
MEM 592.996094 1560017217.8465
MEM 592.996094 1560017217.9475
MEM 592.972656 1560017218.0485
MEM 592.972656 1560017218.1494
MEM 592.972656 1560017218.2495
MEM 592.972656 1560017218.3505
MEM 592.972656 1560017218.4505
MEM 592.972656 1560017218.5505
MEM 592.972656 1560017218.6510
MEM 592.972656 1560017218.7511
MEM 592.972656 1560017218.8520
MEM 592.972656 1560017218.9530
MEM 592.972656 1560017219.0540
MEM 592.972656 1560017219.1540
MEM 592.972656 1560017219.2540
MEM 592.972656 1560017219.3550
MEM 593.132812 1560017219.4550
MEM 593.136719 1560017219.5550
MEM 593.113281 1560017219.6550
MEM 593.113281 1560017219.7551
MEM 593.113281 1560017219.8560
MEM 593.113281 1560017219.9560
MEM 593.113281 1560017220.0563
MEM 593.113281 1560017220.1570
MEM 593.113281 1560017220.2573
MEM 593.113281 1560017220.3582
MEM 593.113281 1560017220.4582
MEM 593.113281 1560017220.5593
MEM 593.113281 1560017220.6603
MEM 593.113281 1560017220.7612
MEM 593.113281 1560017220.8612
MEM 593.273438 1560017220.9612
MEM 593.277344 1560017221.0623
MEM 593.277344 1560017221.1623
MEM 593.253906 1560017221.2633
MEM 593.253906 1560017221.3638
MEM 593.253906 1560017221.4649
MEM 593.253906 1560017221.5658
MEM 593.253906 1560017221.6658
MEM 593.253906 1560017221.7659
MEM 593.253906 1560017221.8669
MEM 593.253906 1560017221.9669
MEM 593.253906 1560017222.0669
MEM 593.253906 1560017222.1678
MEM 593.253906 1560017222.2686
MEM 593.253906 1560017222.3691
MEM 593.253906 1560017222.4701
MEM 593.253906 1560017222.5710
MEM 593.253906 1560017222.6711
MEM 593.253906 1560017222.7721
MEM 593.238281 1560017222.8721
MEM 593.238281 1560017222.9727
MEM 593.238281 1560017223.0737
MEM 593.238281 1560017223.1746
MEM 593.238281 1560017223.2747
MEM 593.238281 1560017223.3747
MEM 593.238281 1560017223.4747
MEM 593.242188 1560017223.5756
MEM 593.242188 1560017223.6757
MEM 593.242188 1560017223.7757
MEM 593.242188 1560017223.8759
MEM 593.242188 1560017223.9768
MEM 593.242188 1560017224.0769
MEM 593.242188 1560017224.1778
MEM 593.242188 1560017224.2786
MEM 593.242188 1560017224.3796
MEM 593.242188 1560017224.4796
MEM 593.242188 1560017224.5805
MEM 593.242188 1560017224.6806
MEM 593.242188 1560017224.7815
MEM 593.242188 1560017224.8816
MEM 593.449219 1560017224.9826
MEM 593.449219 1560017225.0836
MEM 593.871094 1560017225.1845
MEM 593.996094 1560017225.2855
MEM 594.144531 1560017225.3855
MEM 594.191406 1560017225.4856
MEM 594.195312 1560017225.5866
MEM 594.167969 1560017225.6876
MEM 594.039062 1560017225.7876
MEM 594.011719 1560017225.8877
MEM 594.011719 1560017225.9886
MEM 594.011719 1560017226.0896
MEM 594.011719 1560017226.1896
MEM 594.011719 1560017226.2896
MEM 594.011719 1560017226.3906
MEM 594.011719 1560017226.4916
MEM 594.011719 1560017226.5926
MEM 594.011719 1560017226.6936
MEM 594.011719 1560017226.7936
MEM 594.011719 1560017226.8946
MEM 594.011719 1560017226.9956
MEM 594.011719 1560017227.0956
MEM 594.011719 1560017227.1956
MEM 594.011719 1560017227.2966
MEM 594.011719 1560017227.3976
MEM 594.011719 1560017227.4976
MEM 594.011719 1560017227.5986
MEM 594.011719 1560017227.6996
MEM 594.011719 1560017227.7996
MEM 594.011719 1560017227.9006
MEM 594.011719 1560017228.0006
MEM 594.011719 1560017228.1006
MEM 594.011719 1560017228.2012
MEM 594.011719 1560017228.3022
MEM 594.011719 1560017228.4022
MEM 594.011719 1560017228.5022
MEM 594.011719 1560017228.6032
MEM 594.011719 1560017228.7032
MEM 594.011719 1560017228.8032
MEM 594.011719 1560017228.9032
MEM 594.011719 1560017229.0032
MEM 594.011719 1560017229.1033
MEM 594.011719 1560017229.2043
MEM 594.011719 1560017229.3053
MEM 594.011719 1560017229.4053
MEM 594.011719 1560017229.5063
MEM 594.011719 1560017229.6073
MEM 594.011719 1560017229.7083
MEM 594.011719 1560017229.8088
MEM 594.011719 1560017229.9098
MEM 594.011719 1560017230.0108
MEM 594.011719 1560017230.1108
MEM 594.011719 1560017230.2108
MEM 594.011719 1560017230.3118
MEM 594.011719 1560017230.4118
MEM 594.011719 1560017230.5128
MEM 594.011719 1560017230.6138
MEM 594.011719 1560017230.7138
MEM 594.011719 1560017230.8148
MEM 594.011719 1560017230.9158
MEM 594.011719 1560017231.0160
MEM 594.011719 1560017231.1161
MEM 594.011719 1560017231.2162
MEM 544.042969 1560017231.3173
MEM 541.703125 1560017231.4180
MEM 354.859375 1560017231.5190
MEM 70.003906 1560017231.6270
